id	SYMBOL	GO TERM
511145.b3306	rpsH	GO:0022627
511145.b3230	rpsI	GO:0005737
511145.b3230	rpsI	GO:0005829
511145.b3230	rpsI	GO:0022627
511145.b2608	rimM	GO:0005829
511145.b2567	rnc	GO:0005829
511145.b3704	rnpA	GO:0030677
511145.b2914	rpiA	GO:0005829
511145.b3295	rpoA	GO:0005737
511145.b3295	rpoA	GO:0005829
511145.b3295	rpoA	GO:0016020
511145.b3295	rpoA	GO:0000345
511145.b3295	rpoA	GO:0008023
511145.b3649	rpoZ	GO:0005829
511145.b3649	rpoZ	GO:0000345
511145.b3649	rpoZ	GO:0008023
511145.b3649	rpoZ	GO:0030880
511145.b0172	frr	GO:0005737
511145.b0172	frr	GO:0005829
511145.b1861	ruvA	GO:0009379
511145.b1861	ruvA	GO:0048476
511145.b1860	ruvB	GO:0005829
511145.b1860	ruvB	GO:0009379
511145.b1860	ruvB	GO:0048476
511145.b1863	ruvC	GO:0048476
511145.b2942	metK	GO:0005829
511145.b3591	selA	GO:0005829
511145.b2551	glyA	GO:0005737
511145.b2551	glyA	GO:0005829
511145.b2551	glyA	GO:0016020
511145.b3528	dctA	GO:0005886
511145.b3528	dctA	GO:0016020
511145.b2620	smpB	GO:0005829
511145.b0728	sucC	GO:0005829
511145.b0728	sucC	GO:0005737
511145.b0728	sucC	GO:0009361
511145.b0728	sucC	GO:0042709
511145.b0627	tatE	GO:0005886
511145.b0627	tatE	GO:0033281
511145.b0406	tgt	GO:0005737
511145.b0406	tgt	GO:0005829
511145.b0436	tig	GO:0005829
511145.b0436	tig	GO:0016020
511145.b3708	tnaA	GO:0005829
511145.b3708	tnaA	GO:0016020
511145.b3708	tnaA	GO:0060187
511145.b3708	tnaA	GO:0032991
511145.b0740	tolB	GO:0016020
511145.b0740	tolB	GO:0030288
511145.b0740	tolB	GO:0032153
511145.b0740	tolB	GO:0042597
511145.b0740	tolB	GO:0032991
511145.b3919	tpiA	GO:0005829
511145.b3919	tpiA	GO:0016020
511145.b1324	tpx	GO:0005829
511145.b2464	talA	GO:0005829
511145.b0008	talB	GO:0005829
511145.b0008	talB	GO:0016020
511145.b2607	trmD	GO:0005829
511145.b1260	trpA	GO:0005829
511145.b1260	trpA	GO:0005737
511145.b1261	trpB	GO:0005737
511145.b1261	trpB	GO:0005829
511145.b2827	thyA	GO:0005829
511145.b3833	ubiE	GO:0110142
511145.b3470	tusA	GO:0005829
511145.b3470	tusA	GO:1990329
511145.b1864	yebC	GO:0005829
511145.b1983	yeeN	GO:0005829
511145.b1703	ppsR	GO:0005829
511145.b3170	rimP	GO:0005829
511145.b0471	ybaB	GO:0005829
511145.b0866	ybjQ	GO:0005886
511145.b2909	ygfB	GO:0005829
511145.b4557	yidD	GO:0005886
511145.b2295	yfbV	GO:0005886
511145.b1108	ycfP	GO:0005829
511145.b0426	yajQ	GO:0005829
511145.b2498	upp	GO:0005737
511145.b2498	upp	GO:0005829
511145.b2498	upp	GO:0016020
511145.b2066	udk	GO:0005737
511145.b2066	udk	GO:0005829
511145.b0779	uvrB	GO:0009380
511145.b1913	uvrC	GO:0009380
511145.b1004	wrbA	GO:0016020
511145.b1004	wrbA	GO:0005829
511145.b1004	wrbA	GO:0032991
511145.b0422	xseB	GO:0005829
511145.b0422	xseB	GO:0009318
511145.b3040	zupT	GO:0016020
511145.b3040	zupT	GO:0005886
511145.b3866	yihI	GO:0005829
511145.b0006	yaaA	GO:0005829
511145.b0636	rlmH	GO:0005737
511145.b4362	dnaT	GO:1990077
511145.b4362	dnaT	GO:1990158
511145.b4362	dnaT	GO:1990159
511145.b0631	ybeD	GO:0005829
511145.b3780	rhlB	GO:0005829
511145.b3780	rhlB	GO:0016020
511145.b3780	rhlB	GO:1990061
511145.b4160	psd	GO:0005886
511145.b3886	yihY	GO:0005886
511145.b0893	serS	GO:0005829
511145.b1719	thrS	GO:0005829
511145.b1719	thrS	GO:0005737
511145.b2007	yeeX	GO:0005829
511145.b2007	yeeX	GO:0051286
511145.b0956	matP	GO:0097047
511145.b2890	lysS	GO:0005737
511145.b2890	lysS	GO:0005829
511145.b2890	lysS	GO:0016020
511145.b4129	lysU	GO:0005737
511145.b4129	lysU	GO:0005829
511145.b4129	lysU	GO:0016020
511145.b4155	epmA	GO:0005737
511145.b4155	epmA	GO:0005829
511145.b0885	aat	GO:0005737
511145.b2962	yggX	GO:0005829
511145.b3811	xerC	GO:0048476
511145.b2894	xerD	GO:0048476
511145.b4152	frdC	GO:0005886
511145.b4152	frdC	GO:0016020
511145.b4152	frdC	GO:0045283
511145.b4151	frdD	GO:0005886
511145.b4151	frdD	GO:0016020
511145.b4151	frdD	GO:0045283
511145.b3929	rraA	GO:0005829
511145.b3929	rraA	GO:0032991
511145.b1322	ycjF	GO:0005886
511145.b3494	uspB	GO:0005886
511145.b1892	flhD	GO:0005667
511145.b3259	prmA	GO:0005829
511145.b1937	fliE	GO:0009288
511145.b1937	fliE	GO:0009425
511145.b1937	fliE	GO:0030694
511145.b3988	rpoC	GO:0005737
511145.b3988	rpoC	GO:0005829
511145.b3988	rpoC	GO:0016020
511145.b3988	rpoC	GO:0000345
511145.b3988	rpoC	GO:0008023
511145.b2793	syd	GO:0009898
511145.b2793	syd	GO:0005737
511145.b3938	metJ	GO:0005829
511145.b3987	rpoB	GO:0005737
511145.b3987	rpoB	GO:0005829
511145.b3987	rpoB	GO:0016020
511145.b3987	rpoB	GO:0000345
511145.b3987	rpoB	GO:0008023
511145.b1187	fadR	GO:0005829
511145.b2948	yqgE	GO:0005829
511145.b2294	yfbU	GO:0005829
511145.b1056	yceI	GO:0005615
511145.b1056	yceI	GO:0030288
511145.b0964	yccT	GO:0030288
511145.b3697	yidA	GO:0005829
511145.b0597	entH	GO:0005829
511145.b1253	yciA	GO:0005737
511145.b1253	yciA	GO:0005829
511145.b3031	yqiA	GO:0005829
511145.b2477	bamC	GO:0009986
511145.b2477	bamC	GO:0016020
511145.b2477	bamC	GO:1990063
511145.b1641	slyB	GO:0009279
511145.b1782	mipA	GO:0009279
511145.b0957	ompA	GO:0009279
511145.b0957	ompA	GO:0016020
511145.b0957	ompA	GO:0019867
511145.b0957	ompA	GO:0030288
511145.b0957	ompA	GO:0106234
511145.b0741	pal	GO:0009279
511145.b0741	pal	GO:0016020
511145.b0741	pal	GO:0032153
511145.b1256	ompW	GO:0009279
511145.b0814	ompX	GO:0009279
511145.b3821	pldA	GO:0009279
511145.b1278	pgpB	GO:0005886
511145.b1278	pgpB	GO:0009279
511145.b0411	tsx	GO:0009279
511145.b0411	tsx	GO:0046930
511145.b2813	mltA	GO:0009279
511145.b2813	mltA	GO:0030288
511145.b2617	bamE	GO:0016020
511145.b2617	bamE	GO:1990063
511145.b0177	bamA	GO:0009279
511145.b0177	bamA	GO:0016020
511145.b0177	bamA	GO:1990063
511145.b1066	rimJ	GO:0005737
511145.b1066	rimJ	GO:0005829
511145.b1584	speG	GO:0032991
511145.b1584	speG	GO:1990235
511145.b2323	fabB	GO:0005829
511145.b1850	eda	GO:0005829
511145.b1850	eda	GO:0016020
511145.b1767	ansA	GO:0005829
511145.b1767	ansA	GO:0005737
511145.b1887	cheW	GO:0005829
511145.b1887	cheW	GO:0005886
511145.b1887	cheW	GO:0051286
511145.b1887	cheW	GO:0098561
511145.b0880	cspD	GO:0005829
511145.b0623	cspE	GO:0005829
511145.b0990	cspG	GO:0005829
511145.b1552	cspI	GO:0005829
511145.b3701	dnaN	GO:0005829
511145.b3701	dnaN	GO:0009360
511145.b3701	dnaN	GO:0030894
511145.b3701	dnaN	GO:1990078
511145.b3701	dnaN	GO:1990085
511145.b2097	fbaB	GO:0005829
511145.b2097	fbaB	GO:0016020
511145.b4232	fbp	GO:0005737
511145.b4232	fbp	GO:0005829
511145.b4232	fbp	GO:0032991
511145.b2243	glpC	GO:0005886
511145.b2243	glpC	GO:0009331
511145.b1905	ftnA	GO:0005737
511145.b1905	ftnA	GO:0005829
511145.b1902	ftnB	GO:0005737
511145.b1902	ftnB	GO:0005829
511145.b0095	ftsZ	GO:0005737
511145.b0095	ftsZ	GO:0032153
511145.b0095	ftsZ	GO:0005886
511145.b0095	ftsZ	GO:1990586
511145.b0683	fur	GO:0005829
511145.b0683	fur	GO:0032993
511145.b1779	gapA	GO:0005829
511145.b1779	gapA	GO:0016020
511145.b2927	epd	GO:0005829
511145.b2241	glpA	GO:0005829
511145.b2241	glpA	GO:0009331
511145.b0756	galM	GO:0005737
511145.b3870	glnA	GO:0005737
511145.b3870	glnA	GO:0016020
511145.b3870	glnA	GO:0005829
511145.b1635	gstA	GO:0005737
511145.b3607	cysE	GO:0005829
511145.b3607	cysE	GO:0009333
511145.b0166	dapD	GO:0005829
511145.b0064	araC	GO:0005829
511145.b0064	araC	GO:0032993
511145.b4062	soxS	GO:0005829
511145.b1334	fnr	GO:0005829
511145.b1334	fnr	GO:0032993
511145.b2163	yeiL	GO:0005829
511145.b1275	cysB	GO:0005829
511145.b0487	cueR	GO:0032993
511145.b4015	aceA	GO:0005829
511145.b0761	modE	GO:0005829
511145.b0761	modE	GO:1990198
511145.b1661	cfa	GO:0005829
511145.b1661	cfa	GO:0031234
511145.b1881	cheZ	GO:0005829
511145.b1881	cheZ	GO:0005886
511145.b1881	cheZ	GO:0098561
511145.b0616	citE	GO:0009346
511145.b2479	gcvR	GO:0005829
511145.b2207	napD	GO:0005737
511145.b3366	nirD	GO:0009344
511145.b3247	rng	GO:0005737
511145.b0425	panE	GO:0005737
511145.b3752	rbsK	GO:0005829
511145.b2599	pheA	GO:0005737
511145.b1020	phoH	GO:0005829
511145.b0660	ybeZ	GO:0005829
511145.b3724	phoU	GO:0005737
511145.b3349	slyD	GO:0005829
511145.b4207	fklB	GO:0005829
511145.b0386	proC	GO:0005829
511145.b0439	lon	GO:0005737
511145.b0439	lon	GO:0005829
511145.b0125	hpt	GO:0005829
511145.b0125	hpt	GO:0032991
511145.b0238	gpt	GO:0005829
511145.b0238	gpt	GO:0032991
511145.b2297	pta	GO:0005829
511145.b0902	pflA	GO:0005829
511145.b4237	nrdG	GO:0031250
511145.b0888	trxB	GO:0005829
511145.b0888	trxB	GO:1902515
511145.b3162	deaD	GO:0005840
511145.b3162	deaD	GO:0005829
511145.b4401	arcA	GO:0005829
511145.b4401	arcA	GO:0032993
511145.b2316	accD	GO:0005829
511145.b2316	accD	GO:0009317
511145.b2316	accD	GO:0009329
511145.b1241	adhE	GO:0005829
511145.b1241	adhE	GO:0016020
511145.b3433	asd	GO:0005829
511145.b0554	essD	GO:0005886
511145.b2525	fdx	GO:0005829
511145.b3463	ftsE	GO:0005886
511145.b3463	ftsE	GO:0000935
511145.b3463	ftsE	GO:0005737
511145.b3463	ftsE	GO:0019898
511145.b3463	ftsE	GO:0032153
511145.b3463	ftsE	GO:0098797
511145.b3463	ftsE	GO:1904949
511145.b3463	ftsE	GO:1990586
511145.b2799	fucO	GO:0005829
511145.b2091	gatD	GO:0005829
511145.b3945	gldA	GO:0005829
511145.b3945	gldA	GO:0032991
511145.b3455	livG	GO:0005886
511145.b3455	livG	GO:0016020
511145.b3455	livG	GO:0055052
511145.b2913	serA	GO:0005829
511145.b2834	tas	GO:0005829
511145.b0794	ybhF	GO:0005886
511145.b0794	ybhF	GO:0055052
511145.b1695	ydiO	GO:0005737
511145.b3201	lptB	GO:0005886
511145.b3201	lptB	GO:0016020
511145.b3201	lptB	GO:0043190
511145.b3201	lptB	GO:1990351
511145.b3882	yihU	GO:0032991
511145.b3190	ibaG	GO:0005829
511145.b3190	ibaG	GO:1990229
511145.b3279	yrdA	GO:0005829
511145.b3279	yrdA	GO:0032991
511145.b1858	znuC	GO:0016020
511145.b1858	znuC	GO:0043190
511145.b1858	znuC	GO:0055052
511145.b3251	mreB	GO:0005856
511145.b3251	mreB	GO:0005886
511145.b3251	mreB	GO:0099513
511145.b3556	cspA	GO:0005829
511145.b1823	cspC	GO:0005829
511145.b1823	cspC	GO:0016020
511145.b2553	glnB	GO:0005829
511145.b2415	ptsH	GO:0005829
511145.b3231	rplM	GO:0005840
511145.b3231	rplM	GO:0005737
511145.b3231	rplM	GO:0005829
511145.b3231	rplM	GO:0022625
511145.b3405	ompR	GO:0005829
511145.b3405	ompR	GO:0032993
511145.b3781	trxA	GO:0005737
511145.b3781	trxA	GO:0005829
511145.b1086	rluC	GO:0005829
511145.b2791	truC	GO:0005829
511145.b2183	rsuA	GO:0005829
511145.b2014	plaP	GO:0005886
511145.b2372	yfdV	GO:0005886
511145.b0489	qmcA	GO:0005829
511145.b0489	qmcA	GO:0005886
511145.b1841	yobA	GO:0030288
511145.b3009	yghB	GO:0005886
511145.b3095	yqjA	GO:0005886
511145.b0813	rhtA	GO:0005886
511145.b1959	yedA	GO:0005886
511145.b3184	yhbE	GO:0016020
511145.b3184	yhbE	GO:0005886
511145.b3691	dgoT	GO:0005886
511145.b3093	exuT	GO:0005886
511145.b3127	garP	GO:0005886
511145.b0336	codB	GO:0005886
511145.b0336	codB	GO:0016020
511145.b0789	clsB	GO:0016020
511145.b2195	dsbE	GO:0005886
511145.b1490	dosC	GO:0005886
511145.b1806	yeaY	GO:0019867
511145.b2380	ypdA	GO:0005886
511145.b0287	yagU	GO:0005886
511145.b0991	ymcE	GO:0005886
511145.b3792	wzxE	GO:0005886
511145.b4002	zraP	GO:0030288
511145.b3843	ubiD	GO:0005737
511145.b3843	ubiD	GO:0005829
511145.b3923	uspD	GO:0005829
511145.b0786	ybhL	GO:0005886
511145.b0970	yccA	GO:0005886
511145.b0970	yccA	GO:0016020
511145.b2528	iscA	GO:0005737
511145.b2528	iscA	GO:0005829
511145.b2528	iscA	GO:1990230
511145.b3161	mtr	GO:0005886
511145.b1907	tyrP	GO:0005886
511145.b2796	sdaC	GO:0005886
511145.b3116	tdcC	GO:0005886
511145.b3116	tdcC	GO:0016020
511145.b4208	cycA	GO:0005886
511145.b0402	proY	GO:0016020
511145.b0402	proY	GO:0005886
511145.b1605	ydgI	GO:0005886
511145.b4132	cadB	GO:0005886
511145.b0692	potE	GO:0005886
511145.b1900	araG	GO:0005829
511145.b1900	araG	GO:0005886
511145.b1900	araG	GO:0016020
511145.b1900	araG	GO:0055052
511145.b0864	artP	GO:0005886
511145.b0864	artP	GO:0016020
511145.b0864	artP	GO:0055052
511145.b3541	dppD	GO:0005886
511145.b3541	dppD	GO:0016020
511145.b3541	dppD	GO:0055052
511145.b0652	gltL	GO:0016020
511145.b0652	gltL	GO:0055052
511145.b0449	mdlB	GO:0005886
511145.b0449	mdlB	GO:0016020
511145.b2149	mglA	GO:0005886
511145.b2149	mglA	GO:0016020
511145.b2149	mglA	GO:0055052
511145.b3725	pstB	GO:0005886
511145.b3725	pstB	GO:0016020
511145.b3725	pstB	GO:0055052
511145.b1291	sapD	GO:0016020
511145.b1291	sapD	GO:0043190
511145.b1291	sapD	GO:0055052
511145.b1290	sapF	GO:0016020
511145.b1290	sapF	GO:0043190
511145.b1290	sapF	GO:0055052
511145.b0933	ssuB	GO:0016020
511145.b0933	ssuB	GO:0055052
511145.b3178	ftsH	GO:0005886
511145.b3178	ftsH	GO:0098796
511145.b3178	ftsH	GO:0098797
511145.b1095	fabF	GO:0005829
511145.b1092	fabD	GO:0005829
511145.b1589	ynfG	GO:1990204
511145.b1475	fdnH	GO:0016020
511145.b1475	fdnH	GO:0009326
511145.b3893	fdoH	GO:0016020
511145.b3893	fdoH	GO:0009326
511145.b2996	hybA	GO:0005886
511145.b2724	hycB	GO:0009326
511145.b4072	nrfC	GO:0005886
511145.b2208	napF	GO:0005737
511145.b2205	napG	GO:0005886
511145.b0974	hyaC	GO:0005886
511145.b0974	hyaC	GO:0098567
511145.b0974	hyaC	GO:0044569
511145.b2727	hypB	GO:1905360
511145.b0357	frmR	GO:0032993
511145.b0379	yaiY	GO:0005886
511145.b0380	yaiZ	GO:0005886
511145.b0410	yajD	GO:0005829
511145.b0481	ybaK	GO:0005829
511145.b0468	ybaN	GO:0005886
511145.b0442	ybaV	GO:0030288
511145.b0442	ybaV	GO:0015627
511145.b0458	ylaC	GO:0005886
511145.b0488	ybbJ	GO:0005886
511145.b0528	ybcJ	GO:0005829
511145.b0577	ybdG	GO:0005886
511145.b0577	ybdG	GO:0016020
511145.b0637	rsfS	GO:0005829
511145.b0699	ybfA	GO:0005886
511145.b0702	ybfB	GO:0005886
511145.b0790	ybhP	GO:0005886
511145.b0791	ybhQ	GO:0005886
511145.b0762	acrZ	GO:0005886
511145.b0762	acrZ	GO:0009279
511145.b0858	ybjO	GO:0005886
511145.b0892	rarA	GO:0030894
511145.b0917	ycaR	GO:0005829
511145.b0920	elyC	GO:0005886
511145.b0926	ycbK	GO:0030288
511145.b0952	pqiC	GO:0030288
511145.b0961	yccF	GO:0005886
511145.b1003	yccJ	GO:0005829
511145.b0969	tusE	GO:1990228
511145.b1018	efeO	GO:0030288
511145.b1088	yceD	GO:0005829
511145.b1110	ycfJ	GO:0005886
511145.b1105	lpoB	GO:0031241
511145.b1105	lpoB	GO:0009279
511145.b1112	bhsA	GO:0009279
511145.b1171	ymgD	GO:0030288
511145.b1219	ychN	GO:0005829
511145.b1219	ychN	GO:0032991
511145.b1251	yciI	GO:0005829
511145.b1273	yciN	GO:0005829
511145.b1602	pntB	GO:0005886
511145.b2925	fbaA	GO:0005829
511145.b3137	kbaY	GO:0005829
511145.b3137	kbaY	GO:0032991
511145.b3137	kbaY	GO:1902494
511145.b3617	kbl	GO:0005829
511145.b3617	kbl	GO:0005737
511145.b3770	ilvE	GO:0005829
511145.b2214	apbE	GO:1990204
511145.b2800	fucA	GO:0005829
511145.b1131	purB	GO:0005829
511145.b0754	aroG	GO:0005737
511145.b0754	aroG	GO:0005829
511145.b3502	arsB	GO:0005886
511145.b3738	atpB	GO:0005886
511145.b3738	atpB	GO:0045259
511145.b3736	atpF	GO:0005886
511145.b3736	atpF	GO:0045259
511145.b3735	atpH	GO:0005886
511145.b3735	atpH	GO:0045259
511145.b3733	atpG	GO:0005886
511145.b3733	atpG	GO:0016020
511145.b3733	atpG	GO:0045259
511145.b3734	atpA	GO:0005886
511145.b3734	atpA	GO:0016020
511145.b3734	atpA	GO:0045259
511145.b3732	atpD	GO:0005886
511145.b3732	atpD	GO:0016020
511145.b3732	atpD	GO:0045259
511145.b4242	mgtA	GO:0005886
511145.b4242	mgtA	GO:0043231
511145.b3739	atpI	GO:0005886
511145.b4175	hflC	GO:0098796
511145.b4175	hflC	GO:0098797
511145.b4174	hflK	GO:0005829
511145.b4174	hflK	GO:0098796
511145.b4174	hflK	GO:0098797
511145.b0314	betT	GO:0005886
511145.b1801	yeaV	GO:0005886
511145.b3336	bfr	GO:0005829
511145.b3336	bfr	GO:0016020
511145.b0185	accA	GO:0005737
511145.b0185	accA	GO:0005829
511145.b0185	accA	GO:0009317
511145.b0185	accA	GO:0009329
511145.b3255	accB	GO:0005737
511145.b3255	accB	GO:0005829
511145.b3255	accB	GO:0009317
511145.b0435	bolA	GO:0005829
511145.b0435	bolA	GO:1990229
511145.b1418	cybB	GO:0005886
511145.b0339	cynT	GO:0005737
511145.b0143	pcnB	GO:0005737
511145.b0143	pcnB	GO:0005829
511145.b2457	eutM	GO:0031471
511145.b2143	cdd	GO:0005829
511145.b1912	pgsA	GO:0005886
511145.b0175	cdsA	GO:0005886
511145.b0089	ftsW	GO:0005886
511145.b0089	ftsW	GO:0032153
511145.b0089	ftsW	GO:1990586
511145.b0634	mrdB	GO:0005886
511145.b0634	mrdB	GO:0032153
511145.b0094	ftsA	GO:0009898
511145.b0094	ftsA	GO:0032153
511145.b0094	ftsA	GO:0005829
511145.b0094	ftsA	GO:0005886
511145.b0094	ftsA	GO:1990586
511145.b3249	mreD	GO:0005886
511145.b0720	gltA	GO:0005829
511145.b0882	clpA	GO:0005737
511145.b0882	clpA	GO:0005829
511145.b0882	clpA	GO:0009368
511145.b3816	corA	GO:0005886
511145.b0431	cyoB	GO:0005886
511145.b0431	cyoB	GO:0009319
511145.b0432	cyoA	GO:0005886
511145.b0432	cyoA	GO:0009319
511145.b0430	cyoC	GO:0005886
511145.b0430	cyoC	GO:0009319
511145.b0429	cyoD	GO:0005886
511145.b0429	cyoD	GO:0009319
511145.b0733	cydA	GO:0005886
511145.b0733	cydA	GO:0016020
511145.b0733	cydA	GO:0070069
511145.b0734	cydB	GO:0005886
511145.b0734	cydB	GO:0016020
511145.b0734	cydB	GO:0070069
511145.b2414	cysK	GO:0005737
511145.b2414	cysK	GO:0005829
511145.b2414	cysK	GO:0009333
511145.b1041	csgB	GO:0009279
511145.b1041	csgB	GO:0009289
511145.b4070	nrfA	GO:0030288
511145.b4071	nrfB	GO:0030288
511145.b2203	napB	GO:0042597
511145.b2203	napB	GO:0009325
511145.b2202	napC	GO:0005886
511145.b2202	napC	GO:0016020
511145.b2200	ccmB	GO:0005886
511145.b2200	ccmB	GO:0043190
511145.b2199	ccmC	GO:0005886
511145.b2199	ccmC	GO:0043190
511145.b2198	ccmD	GO:0005886
511145.b2198	ccmD	GO:0043190
511145.b2194	ccmH	GO:0005886
511145.b4042	dgkA	GO:0005886
511145.b4042	dgkA	GO:0016020
511145.b4138	dcuA	GO:0005886
511145.b4123	dcuB	GO:0005886
511145.b0621	dcuC	GO:0005886
511145.b2317	dedA	GO:0005886
511145.b4384	deoD	GO:0005829
511145.b4384	deoD	GO:0016020
511145.b0048	folA	GO:0005829
511145.b2538	hcaE	GO:0009334
511145.b1802	yeaW	GO:0032991
511145.b0145	dksA	GO:0005737
511145.b0145	dksA	GO:0005829
511145.b3066	dnaG	GO:0005737
511145.b3066	dnaG	GO:0030894
511145.b3066	dnaG	GO:1990077
511145.b3066	dnaG	GO:1990156
511145.b1842	holE	GO:0005829
511145.b1842	holE	GO:0009360
511145.b1842	holE	GO:0030894
511145.b1842	holE	GO:0044776
511145.b0812	dps	GO:0009295
511145.b0812	dps	GO:0016020
511145.b0812	dps	GO:1990084
511145.b3943	yijE	GO:0016020
511145.b3943	yijE	GO:0005886
511145.b2262	menB	GO:0005829
511145.b1203	ychF	GO:0005737
511145.b3209	elbB	GO:0005829
511145.b3006	exbB	GO:0005886
511145.b3006	exbB	GO:0009279
511145.b3006	exbB	GO:0016020
511145.b3006	exbB	GO:0098797
511145.b3006	exbB	GO:1902495
511145.b0737	tolQ	GO:0005886
511145.b0737	tolQ	GO:0016020
511145.b0737	tolQ	GO:0030313
511145.b0737	tolQ	GO:0032153
511145.b3005	exbD	GO:0005886
511145.b3005	exbD	GO:0009279
511145.b3005	exbD	GO:0016020
511145.b3005	exbD	GO:0098797
511145.b3005	exbD	GO:1902495
511145.b0738	tolR	GO:0005886
511145.b0738	tolR	GO:0016020
511145.b0738	tolR	GO:0032153
511145.b2540	hcaC	GO:0009334
511145.b2236	yfaE	GO:0005737
511145.b0530	sfmA	GO:0009289
511145.b1073	flgB	GO:0009288
511145.b1073	flgB	GO:0030694
511145.b1074	flgC	GO:0009288
511145.b1074	flgC	GO:0030694
511145.b1078	flgG	GO:0009288
511145.b1078	flgG	GO:0009279
511145.b1078	flgG	GO:0009426
511145.b1078	flgG	GO:0030694
511145.b1944	fliL	GO:0005886
511145.b1891	flhC	GO:0005667
511145.b1939	fliG	GO:0005886
511145.b1939	fliG	GO:0009288
511145.b1939	fliG	GO:0009433
511145.b1939	fliG	GO:0120107
511145.b3198	kdsC	GO:0005829
511145.b0053	surA	GO:0030288
511145.b2595	bamD	GO:0009279
511145.b2595	bamD	GO:0016020
511145.b2595	bamD	GO:1990063
511145.b1948	fliP	GO:0005886
511145.b1948	fliP	GO:0009288
511145.b1948	fliP	GO:0120102
511145.b1948	fliP	GO:0030257
511145.b1949	fliQ	GO:0009288
511145.b1949	fliQ	GO:0120102
511145.b1949	fliQ	GO:0030257
511145.b3177	folP	GO:0005829
511145.b3177	folP	GO:0005737
511145.b3058	folB	GO:0005737
511145.b2303	folX	GO:0005737
511145.b2303	folX	GO:0005829
511145.b0904	focA	GO:0005886
511145.b3367	nirC	GO:0005886
511145.b3462	ftsX	GO:0016020
511145.b3462	ftsX	GO:0032153
511145.b3462	ftsX	GO:0000935
511145.b3462	ftsX	GO:0005886
511145.b3462	ftsX	GO:0009276
511145.b3462	ftsX	GO:0098797
511145.b3462	ftsX	GO:1904949
511145.b3462	ftsX	GO:1990586
511145.b1612	fumA	GO:0005829
511145.b3062	ttdB	GO:1902494
511145.b4139	aspA	GO:0005829
511145.b4139	aspA	GO:0016020
511145.b0723	sdhA	GO:0005886
511145.b0723	sdhA	GO:0016020
511145.b0723	sdhA	GO:0045273
511145.b0722	sdhD	GO:0005886
511145.b0722	sdhD	GO:0016020
511145.b4153	frdB	GO:0005829
511145.b4153	frdB	GO:0016020
511145.b4153	frdB	GO:0045283
511145.b4046	zur	GO:0005829
511145.b4046	zur	GO:0032993
511145.b1852	zwf	GO:0005829
511145.b0450	glnK	GO:0005829
511145.b1064	grxB	GO:0005829
511145.b3610	grxC	GO:0005737
511145.b3610	grxC	GO:0005829
511145.b1654	grxD	GO:0005829
511145.b1654	grxD	GO:1990229
511145.b3077	ebgC	GO:0005829
511145.b3633	waaA	GO:0005886
511145.b3633	waaA	GO:0016020
511145.b3784	wecA	GO:0005886
511145.b3784	wecA	GO:0009276
511145.b3784	wecA	GO:0016020
511145.b1651	gloA	GO:0005737
511145.b1651	gloA	GO:0005829
511145.b3428	glgP	GO:0005737
511145.b4517	gnsA	GO:0005829
511145.b4321	gntP	GO:0005886
511145.b4321	gntP	GO:0016020
511145.b4476	gntU	GO:0005886
511145.b0010	satP	GO:0005886
511145.b3592	yibF	GO:0005829
511145.b3229	sspA	GO:0005737
511145.b3229	sspA	GO:0005829
511145.b0838	gstB	GO:0005737
511145.b0838	gstB	GO:0005829
511145.b4052	dnaB	GO:0005829
511145.b4052	dnaB	GO:0030894
511145.b4052	dnaB	GO:0033202
511145.b4052	dnaB	GO:1990077
511145.b4052	dnaB	GO:1990100
511145.b4052	dnaB	GO:1990156
511145.b4052	dnaB	GO:1990158
511145.b4052	dnaB	GO:1990159
511145.b4052	dnaB	GO:1990160
511145.b0369	hemB	GO:0005829
511145.b3850	hemG	GO:0009898
511145.b3850	hemG	GO:0016020
511145.b3802	hemY	GO:0005886
511145.b0156	erpA	GO:0005829
511145.b3730	glmU	GO:0005829
511145.b2529	iscU	GO:0005737
511145.b2529	iscU	GO:0005829
511145.b2529	iscU	GO:1990330
511145.b0973	hyaB	GO:0016020
511145.b0973	hyaB	GO:0030288
511145.b0973	hyaB	GO:0098567
511145.b0973	hyaB	GO:0044569
511145.b0460	hha	GO:0005829
511145.b0460	hha	GO:0005667
511145.b0460	hha	GO:0097495
511145.b1103	hinT	GO:0005737
511145.b1103	hinT	GO:0005829
511145.b4000	hupA	GO:0005829
511145.b4000	hupA	GO:0016020
511145.b4000	hupA	GO:1990103
511145.b4000	hupA	GO:1990178
511145.b0440	hupB	GO:0005829
511145.b0440	hupB	GO:1990103
511145.b0440	hupB	GO:1990178
511145.b1237	hns	GO:0005829
511145.b1237	hns	GO:0016020
511145.b1237	hns	GO:0005667
511145.b1237	hns	GO:0032993
511145.b1237	hns	GO:0036411
511145.b1237	hns	GO:0097495
511145.b1237	hns	GO:1990121
511145.b2669	stpA	GO:0005829
511145.b2669	stpA	GO:0032993
511145.b4412	hokC	GO:0005886
511145.b4412	hokC	GO:0042597
511145.b1562	hokD	GO:0005886
511145.b1562	hokD	GO:0016020
511145.b3400	hslR	GO:0005829
511145.b1531	marA	GO:0005829
511145.b4396	rob	GO:0005829
511145.b0889	lrp	GO:0005829
511145.b0889	lrp	GO:0032993
511145.b3357	crp	GO:0005829
511145.b3357	crp	GO:0032993
511145.b4212	ytfH	GO:0032993
