1836	3792	0.079
1836	2853	0.142
1836	1033	0.112
1836	2893	0.142
1836	1410	0.159
1836	1704	0.142
1836	1496	0.045
1836	1308	0.08
1836	1497	0.08
1836	948	0.08
1836	3044	0.121
1836	2398	0.053
1836	2155	0.262
1836	1728	0.043
1836	3531	0.125
1836	1409	0.045
1836	1225	0.182
1836	1194	0.159
1836	3829	0.142
1836	2771	0.142
1836	931	0.227
1836	3738	0.182
1836	3869	0.08
1836	3427	0.079
2372	1585	0.72
2372	3881	0.72
2372	2081	0.72
2372	929	0.5
2372	3674	0.72
2372	3312	0.72
2372	3182	0.72
2372	2438	0.72
2372	3061	0.72
2372	790	0.72
2372	288	0.72
2372	1770	0.72
2372	3686	0.72
2372	2570	0.72
2372	2941	0.54
2372	311	0.72
2372	1383	0.5
2372	3870	0.72
2372	3298	0.72
2372	2680	0.8
2372	1138	0.72
2372	3137	0.72
2372	2178	0.72
2372	2827	0.72
2372	2212	0.72
2372	1930	0.72
2372	153	0.72
1132	348	0.9
1132	570	0.9
1132	3045	0.9
1132	3708	0.9
1132	2508	0.9
1132	3745	0.9
1132	14	0.9
142	1444	0.249
142	3072	0.249
142	666	0.097
142	2299	0.082
142	2762	0.249
142	2633	0.097
142	823	0.097
142	2590	0.082
142	2112	0.097
142	124	0.118
142	3103	0.082
142	3980	0.097
142	759	0.118
142	2610	0.097
142	1012	0.097
142	98	0.118
142	770	0.097
142	947	0.2
3772	1730	0.9
3772	897	0.9
3772	3328	0.9
2910	2679	0.5
2910	4109	0.5
2910	2367	0.5
2910	946	0.5
1633	1533	0.9
1633	226	0.9
786	1093	0.8
786	3092	0.8
786	3756	0.8
786	703	0.9
786	398	0.9
786	2072	0.9
786	3376	0.9
786	1720	0.8
786	3903	0.9
786	2340	0.9
786	1111	0.8
786	3879	0.8
786	529	0.9
786	27	0.9
786	2063	0.9
786	1276	0.9
2063	655	0.136
2063	3376	0.9
2063	2072	0.9
2063	398	0.9
2063	2340	0.9
2063	3903	0.9
2063	1382	0.136
2063	1720	0.8
2063	3756	0.8
2063	3092	0.8
2063	1093	0.8
2063	703	0.9
2063	786	0.9
2063	27	0.9
2063	529	0.9
2063	1276	0.9
2063	1111	0.8
2063	3879	0.8
3914	3970	0.086
3914	2386	0.087
3914	3753	0.502
3914	1886	0.097
3914	3033	0.046
3914	3759	0.117
3914	1958	0.045
3914	82	0.046
3914	3828	0.086
3914	2405	0.099
3914	3403	0.067
3914	2939	0.067
3914	1077	0.099
3914	3512	0.152
3914	773	0.086
3914	3391	0.117
3914	1335	0.097
3914	3313	0.152
3914	2310	0.529
3914	3500	0.152
3914	3973	0.5
3914	3939	0.152
3914	1157	0.063
3914	3070	0.086
3914	3810	0.117
3914	1629	0.152
3914	3381	0.097
3973	3945	0.057
3973	2301	0.14
3973	3914	0.5
3973	2383	0.14
3973	2125	0.057
3973	168	0.057
3973	1627	0.228
3973	2807	0.057
3973	215	0.14
3973	1908	0.14
3973	3713	0.057
3973	3130	0.14
3973	723	0.5
3753	2386	0.103
3753	1886	0.081
3753	1936	0.045
3753	295	0.045
3753	773	0.051
3753	457	0.045
3753	3914	0.502
3753	2310	0.521
3753	1335	0.081
3753	3381	0.081
3753	2242	0.046
2310	3810	0.142
2310	3070	0.124
2310	2250	0.092
2310	884	0.115
2310	3081	0.092
2310	175	0.116
2310	46	0.092
2310	3192	0.153
2310	1237	0.044
2310	499	0.044
2310	2556	0.092
2310	354	0.044
2310	1904	0.097
2310	287	0.044
2310	1077	0.187
2310	295	0.097
2310	1552	0.628
2310	3391	0.142
2310	773	0.124
2310	457	0.097
2310	82	0.104
2310	3759	0.142
2310	1804	0.044
2310	1958	0.081
2310	3033	0.104
2310	2405	0.194
2310	3914	0.529
2310	3828	0.124
2310	481	0.11
2310	360	0.111
2310	2386	0.11
2310	1150	0.081
2310	3753	0.521
2310	2930	0.092
2310	1741	0.044
2310	3895	0.113
2310	3970	0.124
2310	625	0.097
2310	2320	0.044
2310	1279	0.116
2310	2492	0.116
2310	252	0.225
2310	1936	0.097
723	3973	0.5
3629	51	0.251
3629	1855	0.251
3629	2082	0.251
3629	1702	0.251
3629	253	0.251
3629	771	0.251
1702	2082	0.251
1702	253	0.251
1702	771	0.251
1702	726	0.251
1702	3629	0.251
1702	401	0.251
771	1702	0.251
771	401	0.251
771	1855	0.251
771	51	0.251
771	3629	0.251
771	726	0.251
864	2092	0.54
864	1875	0.323
864	327	0.54
864	1358	0.54
864	1127	0.54
864	984	0.54
864	2266	0.54
864	3875	0.54
327	2266	0.54
327	984	0.54
327	3875	0.54
327	1358	0.54
327	2092	0.54
327	864	0.54
327	1127	0.54
2552	3763	0.9
2552	746	0.9
2552	2343	0.5
2552	2867	0.9
2552	1221	0.9
2552	2163	0.5
2552	3838	0.9
2552	2518	0.9
2552	466	0.9
2552	4122	0.9
2552	376	0.9
2552	2579	0.5
2552	1072	0.9
2552	1994	0.9
1945	1965	0.093
1945	3000	0.111
1945	2081	0.153
1945	3881	0.141
1945	867	0.142
1945	1585	0.064
1945	1085	0.082
1945	1237	0.247
1945	499	0.247
1945	1880	0.082
1945	3576	0.047
1945	260	0.142
1945	2951	0.047
1945	124	0.131
1945	2926	0.047
1945	669	0.082
1945	3060	0.12
1945	3810	0.151
1945	523	0.064
1945	3824	0.077
1945	1687	0.153
1945	3282	0.199
1945	2296	0.767
1945	4101	0.093
1945	1770	0.11
1945	790	0.199
1945	2808	0.111
1945	2190	0.199
1945	3215	0.199
1945	475	0.19
1945	1081	0.082
1945	311	0.153
1945	2238	0.191
1945	2124	0.093
1945	1741	0.247
1945	2918	0.064
1945	520	0.087
1945	2320	0.247
1945	501	0.199
1945	1520	0.199
1945	3870	0.199
1945	247	0.121
1945	3211	0.199
1945	98	0.131
1945	1382	0.264
1945	1196	0.199
1945	1630	0.093
1945	2889	0.199
1945	1443	0.19
1945	3002	0.093
1945	3391	0.151
1945	341	0.051
1945	12	0.069
1945	3759	0.151
1945	759	0.131
1945	153	0.17
1945	2664	0.19
1945	1804	0.247
1945	2457	0.082
1945	2212	0.174
1945	1930	0.153
1945	3137	0.199
1945	655	0.264
1945	1138	0.11
1945	2827	0.199
1708	3301	0.5
1708	3859	0.9
1708	2752	0.9
748	3337	0.142
748	1807	0.142
748	655	0.096
3368	799	0.9
3368	3385	0.9
3368	1642	0.9
3368	2519	0.9
3368	2739	0.9
3368	637	0.9
60	753	0.051
60	2352	0.244
60	3912	0.133
60	2145	0.133
60	3531	0.104
60	3044	0.086
60	1571	0.133
60	270	0.082
60	2501	0.051
60	3414	0.133
52	2771	0.2
52	655	0.102
52	1387	0.753
52	3829	0.2
52	425	0.758
52	546	0.761
52	1382	0.102
52	1807	0.127
52	3002	0.225
52	1686	0.624
52	2520	0.046
52	2889	0.128
52	1630	0.225
52	247	0.259
52	326	0.106
52	2354	0.126
52	1520	0.128
52	1231	0.769
52	2124	0.225
52	2099	0.246
52	2808	0.474
52	2190	0.128
52	2893	0.2
52	2823	0.074
52	387	0.757
52	2853	0.2
52	3824	0.062
52	1597	0.624
52	4101	0.225
52	2296	0.078
52	2075	0.2
52	2155	0.073
52	3337	0.127
52	2218	0.068
52	3676	0.394
52	1291	0.106
52	3000	0.474
52	1161	0.045
52	2774	0.057
52	1965	0.225
52	3349	0.115
52	1008	0.2
52	1704	0.2
52	1496	0.082
3824	3589	0.09
3824	1686	0.579
3824	546	0.251
3824	1738	0.184
3824	1387	0.115
3824	3829	0.062
3824	3442	0.182
3824	2771	0.062
3824	4003	0.741
3824	2888	0.09
3824	481	0.138
3824	3364	0.082
3824	326	0.54
3824	1945	0.077
3824	4095	0.09
3824	2296	0.13
3824	619	0.079
3824	1597	0.579
3824	2853	0.062
3824	52	0.062
3824	2893	0.062
3824	2808	0.351
3824	1704	0.062
3824	1008	0.062
3824	2774	0.762
3824	3000	0.351
3824	1791	0.203
3824	824	0.233
3824	3676	0.768
3824	1291	0.54
3824	548	0.182
3824	2075	0.062
3824	2734	0.233
692	543	0.9
692	3610	0.8
692	28	0.8
692	2296	0.105
692	1899	0.8
692	1440	0.9
692	1890	0.9
692	3297	0.9
692	3042	0.9
692	2291	0.8
692	1593	0.9
692	463	0.9
28	42	0.8
28	2945	0.8
28	1440	0.9
28	3042	0.8
28	463	0.8
28	692	0.8
1440	2908	0.8
1440	3520	0.8
1440	28	0.9
1440	543	0.9
1440	692	0.9
1440	463	0.9
1440	1593	0.9
1440	3297	0.9
1440	3042	0.9
1440	2625	0.8
1440	3972	0.8
293	57	0.54
293	1447	0.54
293	3069	0.54
293	3244	0.54
293	3288	0.54
293	330	0.54
293	1127	0.54
293	3353	0.54
293	100	0.54
293	1097	0.54
293	349	0.54
293	56	0.54
293	2742	0.54
293	2781	0.54
293	345	0.36
293	3490	0.54
293	3385	0.54
293	3348	0.54
293	3080	0.54
293	2918	0.54
293	3707	0.54
293	2243	0.54
293	3638	0.54
293	721	0.54
293	1038	0.54
293	32	0.54
293	434	0.54
293	3157	0.54
293	1676	0.54
293	1143	0.36
293	1654	0.54
293	1866	0.54
293	2803	0.54
293	3013	0.54
293	1084	0.54
293	33	0.54
293	3480	0.54
293	1729	0.54
293	4134	0.54
293	1154	0.54
293	3383	0.54
293	161	0.54
293	1210	0.54
293	2168	0.54
293	333	0.54
293	1747	0.36
293	3384	0.54
293	4139	0.54
293	1040	0.54
293	3020	0.54
293	110	0.54
293	1673	0.54
293	2093	0.54
293	3420	0.54
293	1056	0.54
293	471	0.54
293	1355	0.54
293	763	0.54
293	2530	0.54
293	845	0.54
293	3786	0.54
293	279	0.54
293	1202	0.54
293	1273	0.54
293	3699	0.54
293	1816	0.54
293	1430	0.54
293	3063	0.54
293	731	0.54
293	1970	0.54
293	3587	0.54
293	2007	0.54
293	2580	0.54
293	3158	0.54
293	3205	0.54
293	3887	0.54
293	1642	0.54
293	3503	0.54
293	3129	0.54
293	1577	0.54
293	3097	0.54
293	808	0.54
293	2002	0.54
293	3258	0.54
293	2215	0.54
293	1511	0.54
293	48	0.54
293	2568	0.54
293	2613	0.54
293	1813	0.54
293	2322	0.54
293	3222	0.54
293	1830	0.54
293	3530	0.54
293	2499	0.54
293	2366	0.54
293	63	0.54
293	1176	0.54
293	3031	0.54
293	1177	0.54
293	1471	0.54
293	1358	0.54
293	1135	0.54
293	3624	0.54
293	2596	0.54
293	3742	0.54
293	3962	0.54
293	4059	0.54
293	1585	0.36
293	1680	0.54
293	2326	0.54
293	1746	0.54
293	3501	0.54
293	1728	0.54
293	1217	0.54
293	3052	0.54
293	328	0.54
293	3413	0.54
293	1360	0.54
293	3323	0.54
293	88	0.54
293	630	0.54
293	414	0.54
293	2712	0.54
293	1619	0.54
293	898	0.54
293	1395	0.54
293	1321	0.9
293	2739	0.54
293	3946	0.54
293	1354	0.54
293	4011	0.54
293	624	0.54
293	225	0.54
293	4104	0.54
293	1651	0.54
293	3580	0.54
293	3393	0.54
293	1603	0.54
293	3449	0.54
293	1550	0.36
293	1490	0.54
293	1059	0.54
293	2886	0.54
293	184	0.54
293	2542	0.54
293	1881	0.54
293	2691	0.54
293	1542	0.54
293	2156	0.54
293	2618	0.54
293	3308	0.54
293	3794	0.54
293	2330	0.54
293	1088	0.54
293	2514	0.54
293	477	0.54
293	1011	0.54
293	761	0.54
293	6	0.54
293	3119	0.54
293	1025	0.54
293	1145	0.54
293	3862	0.36
293	973	0.54
293	3751	0.54
293	2753	0.54
293	2554	0.54
293	1070	0.54
293	4057	0.54
293	1949	0.54
293	1462	0.54
293	1851	0.54
293	2266	0.54
293	2790	0.54
293	984	0.54
293	1766	0.54
293	2507	0.54
293	567	0.54
293	4015	0.54
293	2979	0.54
293	3778	0.54
293	2017	0.54
293	1975	0.54
293	658	0.54
293	4132	0.54
293	92	0.54
293	2282	0.36
293	767	0.54
293	102	0.54
293	1521	0.9
293	2313	0.54
293	1479	0.54
1321	2266	0.54
1321	1462	0.54
1321	1851	0.54
1321	1949	0.54
1321	4057	0.54
1321	2507	0.54
1321	1766	0.54
1321	2790	0.54
1321	984	0.54
1321	658	0.54
1321	4132	0.54
1321	1975	0.54
1321	2979	0.54
1321	4015	0.54
1321	3778	0.54
1321	2017	0.54
1321	567	0.54
1321	1479	0.54
1321	2313	0.54
1321	2282	0.36
1321	92	0.54
1321	767	0.54
1321	1521	0.9
1321	102	0.54
1321	1550	0.36
1321	1059	0.54
1321	1490	0.54
1321	3449	0.54
1321	2156	0.54
1321	1542	0.54
1321	2618	0.54
1321	1881	0.54
1321	2691	0.54
1321	2886	0.54
1321	2542	0.54
1321	184	0.54
1321	3119	0.54
1321	2330	0.54
1321	1088	0.54
1321	477	0.54
1321	2514	0.54
1321	761	0.54
1321	6	0.54
1321	1011	0.54
1321	3794	0.54
1321	3308	0.54
1321	2554	0.54
1321	1070	0.54
1321	973	0.54
1321	3751	0.54
1321	2753	0.54
1321	3862	0.36
1321	1145	0.54
1321	1025	0.54
1321	328	0.54
1321	3413	0.54
1321	1360	0.54
1321	3052	0.54
1321	1217	0.54
1321	1728	0.54
1321	1619	0.54
1321	414	0.54
1321	2712	0.54
1321	3323	0.54
1321	630	0.54
1321	88	0.54
1321	1354	0.54
1321	4011	0.54
1321	3946	0.54
1321	2739	0.54
1321	1395	0.54
1321	898	0.54
1321	1603	0.54
1321	3393	0.54
1321	3580	0.54
1321	1651	0.54
1321	624	0.54
1321	4104	0.54
1321	225	0.54
1321	2499	0.54
1321	3222	0.54
1321	1830	0.54
1321	3530	0.54
1321	2322	0.54
1321	3031	0.54
1321	1176	0.54
1321	63	0.54
1321	2366	0.54
1321	1135	0.54
1321	3624	0.54
1321	2596	0.54
1321	1358	0.54
1321	1471	0.54
1321	1177	0.54
1321	3501	0.54
1321	1746	0.54
1321	4059	0.54
1321	1585	0.36
1321	3962	0.54
1321	1680	0.54
1321	2326	0.54
1321	3742	0.54
1321	3158	0.54
1321	2007	0.54
1321	2580	0.54
1321	1970	0.54
1321	3587	0.54
1321	731	0.54
1321	3129	0.54
1321	1577	0.54
1321	3503	0.54
1321	1642	0.54
1321	3205	0.54
1321	3887	0.54
1321	808	0.54
1321	3097	0.54
1321	2613	0.54
1321	2568	0.54
1321	1813	0.54
1321	48	0.54
1321	2215	0.54
1321	1511	0.54
1321	2002	0.54
1321	3258	0.54
1321	4139	0.54
1321	3020	0.54
1321	1040	0.54
1321	1210	0.54
1321	333	0.54
1321	2168	0.54
1321	3384	0.54
1321	1747	0.36
1321	161	0.54
1321	3383	0.54
1321	471	0.54
1321	1355	0.54
1321	763	0.54
1321	1056	0.54
1321	3420	0.54
1321	2093	0.54
1321	1673	0.54
1321	110	0.54
1321	279	0.54
1321	3786	0.54
1321	2530	0.54
1321	845	0.54
1321	3063	0.54
1321	1816	0.54
1321	1430	0.54
1321	1273	0.54
1321	3699	0.54
1321	1202	0.54
1321	1676	0.54
1321	3157	0.54
1321	434	0.54
1321	1084	0.54
1321	2803	0.54
1321	3013	0.54
1321	1866	0.54
1321	1654	0.54
1321	1143	0.36
1321	33	0.54
1321	1154	0.54
1321	4134	0.54
1321	3480	0.54
1321	1729	0.54
1321	3288	0.54
1321	1127	0.54
1321	3353	0.54
1321	330	0.54
1321	100	0.54
1321	1447	0.54
1321	3244	0.54
1321	3069	0.54
1321	293	0.9
1321	57	0.54
1321	2742	0.54
1321	2781	0.54
1321	349	0.54
1321	56	0.54
1321	1097	0.54
1321	2243	0.54
1321	3638	0.54
1321	3707	0.54
1321	2918	0.54
1321	3348	0.54
1321	3080	0.54
1321	345	0.36
1321	3490	0.54
1321	3385	0.54
1321	32	0.54
1321	721	0.54
1321	1038	0.54
1521	808	0.54
1521	3097	0.54
1521	1813	0.54
1521	2568	0.54
1521	2613	0.54
1521	48	0.54
1521	1511	0.54
1521	2215	0.54
1521	3258	0.54
1521	2002	0.54
1521	3158	0.54
1521	2580	0.54
1521	2007	0.54
1521	3587	0.54
1521	1970	0.54
1521	731	0.54
1521	1577	0.54
1521	3129	0.54
1521	3503	0.54
1521	1642	0.54
1521	3887	0.54
1521	3205	0.54
1521	279	0.54
1521	3786	0.54
1521	845	0.54
1521	2530	0.54
1521	3063	0.54
1521	1430	0.54
1521	1816	0.54
1521	3699	0.54
1521	1273	0.54
1521	1202	0.54
1521	3020	0.54
1521	1040	0.54
1521	4139	0.54
1521	3384	0.54
1521	1747	0.36
1521	2168	0.54
1521	333	0.54
1521	1210	0.54
1521	161	0.54
1521	3383	0.54
1521	763	0.54
1521	1355	0.54
1521	471	0.54
1521	1056	0.54
1521	3420	0.54
1521	2093	0.54
1521	1673	0.54
1521	110	0.54
1521	33	0.54
1521	1154	0.54
1521	4134	0.54
1521	1729	0.54
1521	3480	0.54
1521	1676	0.54
1521	3157	0.54
1521	434	0.54
1521	1084	0.54
1521	3013	0.54
1521	2803	0.54
1521	1866	0.54
1521	1654	0.54
1521	1143	0.36
1521	3638	0.54
1521	2243	0.54
1521	2918	0.54
1521	3707	0.54
1521	3080	0.54
1521	3348	0.54
1521	3385	0.54
1521	3490	0.54
1521	345	0.36
1521	32	0.54
1521	1038	0.54
1521	721	0.54
1521	100	0.54
1521	3353	0.54
1521	1127	0.54
1521	330	0.54
1521	3288	0.54
1521	3244	0.54
1521	3069	0.54
1521	1447	0.54
1521	57	0.54
1521	293	0.9
1521	2781	0.54
1521	2742	0.54
1521	56	0.54
1521	349	0.54
1521	1097	0.54
1521	4132	0.54
1521	658	0.54
1521	1975	0.54
1521	2017	0.54
1521	3778	0.54
1521	4015	0.54
1521	2979	0.54
1521	567	0.54
1521	1479	0.54
1521	2313	0.54
1521	102	0.54
1521	767	0.54
1521	92	0.54
1521	2282	0.36
1521	2266	0.54
1521	1851	0.54
1521	1462	0.54
1521	1949	0.54
1521	4057	0.54
1521	2507	0.54
1521	1766	0.54
1521	984	0.54
1521	2790	0.54
1521	3119	0.54
1521	1011	0.54
1521	761	0.54
1521	6	0.54
1521	2514	0.54
1521	477	0.54
1521	1088	0.54
1521	2330	0.54
1521	3794	0.54
1521	3308	0.54
1521	1070	0.54
1521	2554	0.54
1521	2753	0.54
1521	3751	0.54
1521	973	0.54
1521	3862	0.36
1521	1145	0.54
1521	1025	0.54
1521	1059	0.54
1521	1490	0.54
1521	1550	0.36
1521	3449	0.54
1521	2618	0.54
1521	2156	0.54
1521	1542	0.54
1521	2691	0.54
1521	1881	0.54
1521	2542	0.54
1521	184	0.54
1521	2886	0.54
1521	4011	0.54
1521	1354	0.54
1521	3946	0.54
1521	2739	0.54
1521	1321	0.9
1521	1395	0.54
1521	898	0.54
1521	1603	0.54
1521	3393	0.54
1521	3580	0.54
1521	1651	0.54
1521	4104	0.54
1521	225	0.54
1521	624	0.54
1521	1360	0.54
1521	3413	0.54
1521	328	0.54
1521	3052	0.54
1521	1217	0.54
1521	1728	0.54
1521	1619	0.54
1521	2712	0.54
1521	414	0.54
1521	88	0.54
1521	630	0.54
1521	3323	0.54
1521	2596	0.54
1521	3624	0.54
1521	1135	0.54
1521	1358	0.54
1521	1471	0.54
1521	1177	0.54
1521	3501	0.54
1521	1746	0.54
1521	2326	0.54
1521	1680	0.54
1521	3962	0.54
1521	1585	0.36
1521	4059	0.54
1521	3742	0.54
1521	2499	0.54
1521	3530	0.54
1521	1830	0.54
1521	3222	0.54
1521	2322	0.54
1521	3031	0.54
1521	1176	0.54
1521	63	0.54
1521	2366	0.54
2440	2250	0.8
2440	146	0.8
2440	1563	0.9
2440	1161	0.8
2440	1506	0.8
2440	3314	0.8
2440	510	0.9
2440	757	0.8
2440	995	0.8
2440	3268	0.8
2440	875	0.8
2440	4113	0.8
2440	3033	0.9
2440	3828	0.8
2440	4056	0.8
2440	3655	0.8
2440	3895	0.8
2440	2812	0.8
2440	2607	0.8
510	3268	0.8
510	757	0.8
510	995	0.8
510	3314	0.8
510	1161	0.8
510	1506	0.8
510	1563	0.9
510	146	0.8
510	2250	0.8
510	2440	0.9
510	2607	0.8
510	2812	0.8
510	3895	0.8
510	4056	0.8
510	3655	0.8
510	3828	0.8
510	4113	0.8
510	3033	0.9
510	875	0.8
1563	1977	0.074
1563	619	0.095
1563	444	0.9
1563	3070	0.9
1563	2440	0.9
1563	1033	0.093
1563	3240	0.082
1563	867	0.067
1563	1972	0.095
1563	3671	0.089
1563	510	0.9
1563	2946	0.056
1563	260	0.067
1563	1984	0.9
1563	3044	0.087
1563	3947	0.089
1563	829	0.9
1563	3536	0.045
1563	3531	0.074
1563	905	0.085
1563	733	0.9
1563	3895	0.06
1563	1741	0.07
1563	954	0.085
1563	3970	0.9
1563	545	0.9
3033	3070	0.81
3033	444	0.8
3033	3269	0.9
3033	2997	0.9
3033	3146	0.9
3033	2440	0.9
3033	3913	0.9
3033	1940	0.9
3033	3381	0.104
3033	1629	0.9
3033	2250	0.9
3033	146	0.8
3033	900	0.9
3033	3192	0.1
3033	284	0.9
3033	1506	0.9
3033	3500	0.9
3033	2310	0.104
3033	1161	0.8
3033	2915	0.9
3033	2423	0.9
3033	2748	0.8
3033	79	0.8
3033	3314	0.8
3033	995	0.8
3033	1469	0.8
3033	1984	0.8
3033	1532	0.9
3033	757	0.9
3033	1335	0.104
3033	510	0.9
3033	3268	0.8
3033	1904	0.046
3033	875	0.8
3033	295	0.046
3033	1077	0.105
3033	773	0.089
3033	2464	0.9
3033	457	0.046
3033	4113	0.8
3033	3759	0.217
3033	334	0.9
3033	3828	0.81
3033	2405	0.105
3033	3914	0.046
3033	3655	0.9
3033	2386	0.172
3033	4056	0.8
3033	3499	0.9
3033	1950	0.9
3033	3235	0.082
3033	3895	0.813
3033	1886	0.104
3033	625	0.046
3033	1656	0.9
3033	3970	0.81
3033	2812	0.8
3033	1002	0.9
3033	1954	0.9
3033	545	0.8
3033	2607	0.9
3033	1936	0.046
3070	2242	0.121
3070	3192	0.203
3070	3470	0.068
3070	1563	0.9
3070	146	0.8
3070	793	0.068
3070	3381	0.124
3070	3927	0.9
3070	2250	0.9
3070	3162	0.9
3070	444	0.9
3070	1904	0.086
3070	3268	0.8
3070	757	0.65
3070	1984	0.9
3070	1335	0.124
3070	995	0.8
3070	3314	0.8
3070	2278	0.54
3070	1157	0.068
3070	1161	0.8
3070	1506	0.65
3070	2310	0.124
3070	2405	0.215
3070	733	0.9
3070	3914	0.086
3070	3828	0.8
3070	4113	0.8
3070	457	0.086
3070	82	0.089
3070	3033	0.81
3070	2321	0.068
3070	829	0.9
3070	40	0.068
3070	875	0.8
3070	3809	0.068
3070	1077	0.215
3070	295	0.086
3070	545	0.9
3070	1936	0.086
3070	2607	0.65
3070	2812	0.8
3070	3970	0.9
3070	625	0.086
3070	1108	0.215
3070	1886	0.124
3070	3895	0.819
3070	4056	0.8
3070	360	0.077
3070	2386	0.134
3070	3655	0.65
1984	3895	0.8
1984	4056	0.8
1984	3655	0.65
1984	545	0.9
1984	2607	0.65
1984	3970	0.9
1984	2812	0.8
1984	829	0.9
1984	875	0.8
1984	733	0.9
1984	3828	0.8
1984	4113	0.8
1984	3033	0.8
1984	3314	0.8
1984	2278	0.54
1984	1161	0.8
1984	1506	0.65
1984	3268	0.8
1984	757	0.65
1984	995	0.8
1984	3162	0.9
1984	3927	0.9
1984	2250	0.9
1984	3070	0.9
1984	444	0.9
1984	146	0.8
1984	1563	0.9
4006	569	0.54
4006	3934	0.54
4006	3641	0.54
4006	714	0.54
4006	1514	0.54
4006	3844	0.54
4006	2197	0.54
4006	1476	0.54
4006	75	0.54
4006	2913	0.54
4006	1780	0.54
714	1780	0.54
714	2913	0.54
714	75	0.54
714	2197	0.54
714	3844	0.54
714	3641	0.54
714	4006	0.54
714	569	0.54
714	4042	0.5
714	1476	0.54
714	183	0.5
714	1974	0.5
714	1514	0.54
714	3855	0.5
714	1640	0.5
714	3934	0.54
