id	SYMBOL	GO TERM
511145.b4602	ynhF	GO:0005515
511145.b4618	tisB	GO:0005253
511145.b2436	hemF	GO:0042803
511145.b3926	glpK	GO:0004370
511145.b4394	yjjX	GO:0017111
511145.b0446	cof	GO:0000287
511145.b0446	cof	GO:0016791
511145.b4662	sgrT	GO:0004857
511145.b4663	azuC	GO:0008047
511145.b4260	pepA	GO:0003677
511145.b4260	pepA	GO:0004177
511145.b0436	tig	GO:0005515
511145.b0476	aes	GO:0008126
511145.b2614	grpE	GO:0005515
511145.b4703	pmrR	GO:0004857
511145.b4407	thiS	GO:0097163
511145.b2029	gnd	GO:0004616
511145.b2029	gnd	GO:0042802
511145.b2029	gnd	GO:0042803
511145.b2029	gnd	GO:0050661
511145.b2029	gnd	GO:0097216
511145.b4154	frdA	GO:0000104
511145.b4154	frdA	GO:0005515
511145.b4154	frdA	GO:0009055
511145.b4154	frdA	GO:0050660
511145.b4154	frdA	GO:0071949
511145.b1761	gdhA	GO:0004354
511145.b1761	gdhA	GO:0042802
511145.b1761	gdhA	GO:0097216
511145.b1109	ndh	GO:0008137
511145.b1109	ndh	GO:0050660
511145.b3908	sodA	GO:0003677
511145.b3908	sodA	GO:0004784
511145.b3908	sodA	GO:0016209
511145.b3908	sodA	GO:0030145
511145.b3908	sodA	GO:0042803
511145.b3908	sodA	GO:0046872
511145.b2234	nrdA	GO:0004748
511145.b2234	nrdA	GO:0005515
511145.b2234	nrdA	GO:0005524
511145.b2234	nrdA	GO:0042802
511145.b2234	nrdA	GO:0044183
511145.b3417	malP	GO:0008184
511145.b3417	malP	GO:0030170
511145.b3417	malP	GO:0031220
511145.b3417	malP	GO:0042803
511145.b0928	aspC	GO:0004069
511145.b0928	aspC	GO:0004838
511145.b0928	aspC	GO:0030170
511145.b0928	aspC	GO:0042802
511145.b0928	aspC	GO:0042803
511145.b0003	thrB	GO:0004413
511145.b3599	mtlA	GO:0005515
511145.b3599	mtlA	GO:0090563
511145.b3599	mtlA	GO:0090565
511145.b0002	thrA	GO:0004072
511145.b0002	thrA	GO:0004412
511145.b0002	thrA	GO:0042802
511145.b0002	thrA	GO:0070403
511145.b3940	metL	GO:0004072
511145.b3940	metL	GO:0004412
511145.b3940	metL	GO:0070403
511145.b3067	rpoD	GO:0005515
511145.b3067	rpoD	GO:0016987
511145.b3863	polA	GO:0003677
511145.b3863	polA	GO:0003887
511145.b3863	polA	GO:0008408
511145.b3863	polA	GO:0008409
511145.b0383	phoA	GO:0000287
511145.b0383	phoA	GO:0004035
511145.b0383	phoA	GO:0004721
511145.b0383	phoA	GO:0005515
511145.b0383	phoA	GO:0008270
511145.b0383	phoA	GO:0030613
511145.b0383	phoA	GO:0033748
511145.b0344	lacZ	GO:0000287
511145.b0344	lacZ	GO:0004565
511145.b0344	lacZ	GO:0031420
511145.b0344	lacZ	GO:0042802
511145.b2568	lepB	GO:0004175
511145.b2568	lepB	GO:0004252
511145.b2568	lepB	GO:0008233
511145.b0027	lspA	GO:0004175
511145.b2957	ansB	GO:0004067
511145.b2957	ansB	GO:0042802
511145.b4150	ampC	GO:0008800
511145.b0340	cynS	GO:0008824
511145.b2838	lysA	GO:0005515
511145.b2838	lysA	GO:0008836
511145.b2838	lysA	GO:0030170
511145.b2838	lysA	GO:0042803
511145.b3956	ppc	GO:0008964
511145.b3956	ppc	GO:0042802
511145.b1704	aroH	GO:0003849
511145.b1704	aroH	GO:0005515
511145.b1704	aroH	GO:0042802
511145.b2601	aroF	GO:0003849
511145.b2601	aroF	GO:0042802
511145.b0077	ilvI	GO:0000287
511145.b0077	ilvI	GO:0003984
511145.b0077	ilvI	GO:0030976
511145.b0077	ilvI	GO:0050660
511145.b0078	ilvH	GO:0003984
511145.b1264	trpE	GO:0004049
511145.b3360	pabA	GO:0004049
511145.b3360	pabA	GO:0046820
511145.b3360	pabA	GO:0046982
511145.b1262	trpC	GO:0004425
511145.b1262	trpC	GO:0004640
511145.b2366	dsdA	GO:0008721
511145.b2366	dsdA	GO:0016836
511145.b2366	dsdA	GO:0030170
511145.b0004	thrC	GO:0004795
511145.b3939	metB	GO:0003962
511145.b3939	metB	GO:0004123
511145.b3939	metB	GO:0030170
511145.b3806	cyaA	GO:0004016
511145.b3806	cyaA	GO:0005515
511145.b3565	xylA	GO:0009045
511145.b3565	xylA	GO:0042803
511145.b1613	manA	GO:0004476
511145.b1613	manA	GO:0005515
511145.b3384	trpS	GO:0004830
511145.b0026	ileS	GO:0004822
511145.b0026	ileS	GO:0005515
511145.b0026	ileS	GO:0008270
511145.b2697	alaS	GO:0001217
511145.b2697	alaS	GO:0002161
511145.b2697	alaS	GO:0002196
511145.b2697	alaS	GO:0004813
511145.b2697	alaS	GO:0008270
511145.b2697	alaS	GO:0042802
511145.b2697	alaS	GO:0042803
511145.b2697	alaS	GO:0141207
511145.b2114	metG	GO:0004825
511145.b2114	metG	GO:0005515
511145.b2114	metG	GO:0008270
511145.b2114	metG	GO:0042803
511145.b3560	glyQ	GO:0004820
511145.b3560	glyQ	GO:0005515
511145.b3559	glyS	GO:0004820
511145.b3559	glyS	GO:0000049
511145.b3559	glyS	GO:0005515
511145.b0680	glnS	GO:0004819
511145.b3744	asnA	GO:0004071
511145.b3744	asnA	GO:0042802
511145.b3744	asnA	GO:0042803
511145.b0033	carB	GO:0004088
511145.b0033	carB	GO:0000166
511145.b0033	carB	GO:0004087
511145.b0033	carB	GO:0005515
511145.b0033	carB	GO:0005524
511145.b0033	carB	GO:0016597
511145.b0033	carB	GO:0046872
511145.b4200	rpsF	GO:0003735
511145.b4200	rpsF	GO:0005515
511145.b4200	rpsF	GO:0048027
511145.b4200	rpsF	GO:0070181
511145.b3341	rpsG	GO:0003729
511145.b3341	rpsG	GO:0003735
511145.b3341	rpsG	GO:0005515
511145.b3341	rpsG	GO:0019843
511145.b3301	rplO	GO:0003735
511145.b3301	rplO	GO:0005515
511145.b4033	malF	GO:0005515
511145.b4033	malF	GO:0015423
511145.b3396	mrcA	GO:0004185
511145.b3396	mrcA	GO:0005515
511145.b3396	mrcA	GO:0008658
511145.b3396	mrcA	GO:0008955
511145.b3396	mrcA	GO:0009002
511145.b0149	mrcB	GO:0005515
511145.b0149	mrcB	GO:0008658
511145.b0149	mrcB	GO:0008955
511145.b0149	mrcB	GO:0009002
511145.b0343	lacY	GO:0005351
511145.b0343	lacY	GO:0005515
511145.b0343	lacY	GO:0015528
511145.b0343	lacY	GO:0030395
511145.b4120	melB	GO:0005515
511145.b4120	melB	GO:0015486
511145.b4120	melB	GO:0015487
511145.b4120	melB	GO:0015592
511145.b4120	melB	GO:0043887
511145.b1901	araF	GO:0015407
511145.b1901	araF	GO:0030246
511145.b1901	araF	GO:0048029
511145.b3751	rbsB	GO:0005515
511145.b3751	rbsB	GO:0048029
511145.b1252	tonB	GO:0005515
511145.b1252	tonB	GO:0019904
511145.b1252	tonB	GO:0031992
511145.b3035	tolC	GO:0005216
511145.b3035	tolC	GO:0005515
511145.b3035	tolC	GO:0015125
511145.b3035	tolC	GO:0015288
511145.b3035	tolC	GO:0015562
511145.b3035	tolC	GO:0042802
511145.b3035	tolC	GO:0042931
511145.b0929	ompF	GO:0001530
511145.b0929	ompF	GO:0005216
511145.b0929	ompF	GO:0005515
511145.b0929	ompF	GO:0008289
511145.b0929	ompF	GO:0015288
511145.b0929	ompF	GO:0042802
511145.b0929	ompF	GO:0042912
511145.b0929	ompF	GO:0097718
511145.b0241	phoE	GO:0015288
511145.b4355	tsr	GO:0004888
511145.b4355	tsr	GO:0005515
511145.b4355	tsr	GO:0042802
511145.b4036	lamB	GO:0001618
511145.b4036	lamB	GO:0005363
511145.b4036	lamB	GO:0005515
511145.b4036	lamB	GO:0015144
511145.b4036	lamB	GO:0015288
511145.b4036	lamB	GO:0042958
511145.b3702	dnaA	GO:0003677
511145.b3702	dnaA	GO:0003688
511145.b3702	dnaA	GO:0005515
511145.b3702	dnaA	GO:0042802
511145.b3702	dnaA	GO:0043565
511145.b0215	dnaQ	GO:0004527
511145.b0215	dnaQ	GO:0005515
511145.b0215	dnaQ	GO:0008408
511145.b1158	pinE	GO:0000150
511145.b3813	uvrD	GO:0003678
511145.b3813	uvrD	GO:0005515
511145.b3813	uvrD	GO:0015616
511145.b3813	uvrD	GO:0017116
511145.b3813	uvrD	GO:0042803
511145.b3813	uvrD	GO:0043138
511145.b0345	lacI	GO:0000976
511145.b0345	lacI	GO:0000987
511145.b0345	lacI	GO:0001217
511145.b0345	lacI	GO:0003700
511145.b0345	lacI	GO:0042802
511145.b2837	galR	GO:0000976
511145.b2837	galR	GO:0003677
511145.b2837	galR	GO:0003700
511145.b2837	galR	GO:0005515
511145.b2837	galR	GO:0042802
511145.b2839	lysR	GO:0043565
511145.b2840	ygeA	GO:0005515
511145.b2840	ygeA	GO:0047661
511145.b3742	mioC	GO:0010181
511145.b0047	kefC	GO:0005515
511145.b0047	kefC	GO:0015503
511145.b0047	kefC	GO:0015643
511145.b0047	kefC	GO:0019899
511145.b0047	kefC	GO:0042803
511145.b0698	kdpA	GO:0005515
511145.b0698	kdpA	GO:0008556
511145.b0697	kdpB	GO:0005515
511145.b0697	kdpB	GO:0008556
511145.b0696	kdpC	GO:0005515
511145.b0696	kdpC	GO:0008556
511145.b0031	dapB	GO:0008839
511145.b0031	dapB	GO:0042802
511145.b2507	guaA	GO:0003921
511145.b2507	guaA	GO:0003922
511145.b2507	guaA	GO:0042802
511145.b4314	fimA	GO:0042802
511145.b1184	umuC	GO:0003697
511145.b1184	umuC	GO:0003887
511145.b1184	umuC	GO:0005515
511145.b1184	umuC	GO:0008094
511145.b0239	frsA	GO:0005515
511145.b0239	frsA	GO:0016787
511145.b4254	argI	GO:0004585
511145.b2068	alkA	GO:0003905
511145.b2068	alkA	GO:0005515
511145.b2068	alkA	GO:0008725
511145.b2068	alkA	GO:0032131
511145.b2068	alkA	GO:0043916
511145.b2947	gshB	GO:0000287
511145.b2947	gshB	GO:0004363
511145.b2947	gshB	GO:0042802
511145.b4054	tyrB	GO:0004838
511145.b4054	tyrB	GO:0008793
511145.b4054	tyrB	GO:0030170
511145.b4054	tyrB	GO:0042802
511145.b4054	tyrB	GO:0042803
511145.b2400	gltX	GO:0004818
511145.b2400	gltX	GO:0005515
511145.b2400	gltX	GO:0008270
511145.b3458	livK	GO:0070728
511145.b0932	pepN	GO:0004177
511145.b0932	pepN	GO:0005515
511145.b0932	pepN	GO:0042802
511145.b1923	fliC	GO:0005515
511145.b0918	kdsB	GO:0000287
511145.b0918	kdsB	GO:0005515
511145.b0918	kdsB	GO:0008690
511145.b3772	ilvA	GO:0004794
511145.b3772	ilvA	GO:0016597
511145.b3772	ilvA	GO:0030170
511145.b3748	rbsD	GO:0016866
511145.b3748	rbsD	GO:0042802
511145.b3748	rbsD	GO:0062193
511145.b3749	rbsA	GO:0005515
511145.b3749	rbsA	GO:0005524
511145.b3749	rbsA	GO:0015407
511145.b3749	rbsA	GO:0015591
511145.b2819	recD	GO:0004386
511145.b2819	recD	GO:0005524
511145.b2819	recD	GO:0008854
511145.b2819	recD	GO:0017116
511145.b2509	xseA	GO:0005515
511145.b2011	sbcB	GO:0000287
511145.b2011	sbcB	GO:0003697
511145.b2011	sbcB	GO:0005515
511145.b2011	sbcB	GO:0008310
511145.b2011	sbcB	GO:0051575
511145.b1062	pyrC	GO:0004151
511145.b1062	pyrC	GO:0008270
511145.b1062	pyrC	GO:0042803
511145.b1812	pabB	GO:0000287
511145.b1812	pabB	GO:0046820
511145.b1812	pabB	GO:0046982
511145.b1812	pabB	GO:0120284
511145.b1611	fumC	GO:0004333
511145.b1611	fumC	GO:0042802
511145.b2212	alkB	GO:0005515
511145.b2212	alkB	GO:0008198
511145.b2212	alkB	GO:0035515
511145.b2212	alkB	GO:0035516
511145.b2212	alkB	GO:0051213
511145.b0564	appY	GO:0003700
511145.b3164	pnp	GO:0000175
511145.b3164	pnp	GO:0003723
511145.b3164	pnp	GO:0004654
511145.b3164	pnp	GO:0005515
511145.b3164	pnp	GO:0035438
511145.b3164	pnp	GO:0042802
511145.b3549	tag	GO:0005515
511145.b3549	tag	GO:0008725
511145.b1693	aroD	GO:0003855
511145.b1693	aroD	GO:0042803
511145.b2821	ptrA	GO:0004222
511145.b2821	ptrA	GO:0008270
511145.b2320	pdxB	GO:0033711
511145.b2320	pdxB	GO:0042803
511145.b2320	pdxB	GO:0051287
511145.b3635	mutM	GO:0000703
511145.b3635	mutM	GO:0003684
511145.b3635	mutM	GO:0003906
511145.b3635	mutM	GO:0004519
511145.b3635	mutM	GO:0008270
511145.b3635	mutM	GO:0008534
511145.b3635	mutM	GO:0019104
511145.b3635	mutM	GO:0034039
511145.b3635	mutM	GO:0046872
511145.b3635	mutM	GO:0140078
511145.b0049	apaH	GO:0008796
511145.b0049	apaH	GO:0008803
511145.b0049	apaH	GO:0016787
511145.b0049	apaH	GO:0016791
511145.b1421	trg	GO:0004888
511145.b1421	trg	GO:0005515
511145.b1421	trg	GO:0042803
511145.b2704	srlB	GO:0016301
511145.b2704	srlB	GO:0016773
511145.b2705	srlD	GO:0009010
511145.b2705	srlD	GO:0016616
511145.b2705	srlD	GO:0042802
511145.b3771	ilvD	GO:0004160
511145.b3771	ilvD	GO:0016836
511145.b3771	ilvD	GO:0051536
511145.b3771	ilvD	GO:0051539
511145.b3774	ilvC	GO:0000287
511145.b3774	ilvC	GO:0004455
511145.b3774	ilvC	GO:0008677
511145.b3774	ilvC	GO:0042802
511145.b3774	ilvC	GO:0050661
511145.b1617	uidA	GO:0004566
511145.b1617	uidA	GO:0030246
511145.b1617	uidA	GO:0042802
511145.b2616	recN	GO:0005515
511145.b2616	recN	GO:0005524
511145.b0584	fepA	GO:0005515
511145.b0584	fepA	GO:0015344
511145.b0584	fepA	GO:0015620
511145.b0584	fepA	GO:0019904
511145.b0584	fepA	GO:0022834
511145.b0584	fepA	GO:0042912
511145.b0584	fepA	GO:0042931
511145.b0584	fepA	GO:1903981
511145.b3773	ilvY	GO:0000976
511145.b3061	ttdA	GO:0004333
511145.b3061	ttdA	GO:0005515
511145.b3064	tsaD	GO:0000287
511145.b3064	tsaD	GO:0005506
511145.b3064	tsaD	GO:0005515
511145.b3064	tsaD	GO:0042802
511145.b3064	tsaD	GO:0140032
511145.b3966	btuB	GO:0005509
511145.b3966	btuB	GO:0005515
511145.b3966	btuB	GO:0019904
511145.b2213	ada	GO:0003700
511145.b2213	ada	GO:0003908
511145.b2213	ada	GO:0005515
511145.b2213	ada	GO:0008270
511145.b0093	ftsQ	GO:0005515
511145.b0093	ftsQ	GO:0042802
511145.b2133	dld	GO:0009055
511145.b2133	dld	GO:0016901
511145.b2133	dld	GO:0050660
511145.b3918	cdh	GO:0008715
511145.b1711	btuC	GO:0005515
511145.b1711	btuC	GO:0015420
511145.b1711	btuC	GO:0022857
511145.b1711	btuC	GO:0042802
511145.b1710	btuE	GO:0004602
511145.b1710	btuE	GO:0008379
511145.b1709	btuD	GO:0005515
511145.b1709	btuD	GO:0005524
511145.b1709	btuD	GO:0015420
511145.b1709	btuD	GO:0042626
511145.b1274	topA	GO:0003916
511145.b1274	topA	GO:0003917
511145.b1274	topA	GO:0005515
511145.b1274	topA	GO:0140226
511145.b2566	era	GO:0003723
511145.b2566	era	GO:0003924
511145.b2566	era	GO:0005515
511145.b2566	era	GO:0005525
511145.b2566	era	GO:0019843
511145.b2566	era	GO:0043024
511145.b2566	era	GO:0070181
511145.b2566	era	GO:0097216
511145.b3973	birA	GO:0000976
511145.b3973	birA	GO:0003676
511145.b3973	birA	GO:0003677
511145.b3973	birA	GO:0004077
511145.b3973	birA	GO:0005515
511145.b3973	birA	GO:0005524
511145.b3973	birA	GO:0009374
511145.b3973	birA	GO:0042803
511145.b0470	dnaX	GO:0005515
511145.b0470	dnaX	GO:0042802
511145.b3500	gor	GO:0004362
511145.b3500	gor	GO:0050660
511145.b3500	gor	GO:0071949
511145.b4119	melA	GO:0004557
511145.b4119	melA	GO:0005515
511145.b4119	melA	GO:0030145
511145.b4119	melA	GO:0070403
511145.b3008	metC	GO:0008784
511145.b3008	metC	GO:0030170
511145.b3008	metC	GO:0042802
511145.b3008	metC	GO:0047804
511145.b3008	metC	GO:0080146
511145.b2831	mutH	GO:0003677
511145.b2831	mutH	GO:0004519
511145.b2831	mutH	GO:0005515
511145.b2831	mutH	GO:0043765
511145.b3075	ebgR	GO:0000976
511145.b3075	ebgR	GO:0003700
511145.b3076	ebgA	GO:0004565
511145.b3076	ebgA	GO:0005515
511145.b0115	aceF	GO:0004738
511145.b0115	aceF	GO:0004742
511145.b0115	aceF	GO:0005515
511145.b0115	aceF	GO:0016407
511145.b0115	aceF	GO:0031405
511145.b0273	argF	GO:0004585
511145.b3056	cca	GO:0004112
511145.b3056	cca	GO:0004810
511145.b3056	cca	GO:0005515
511145.b3056	cca	GO:0160016
511145.b1570	dicA	GO:0003677
511145.b3640	dut	GO:0000287
511145.b3640	dut	GO:0004170
511145.b3640	dut	GO:0042802
511145.b0150	fhuA	GO:0005506
511145.b0150	fhuA	GO:0005515
511145.b0150	fhuA	GO:0015344
511145.b0150	fhuA	GO:0015643
511145.b0150	fhuA	GO:0019904
511145.b0150	fhuA	GO:0046790
511145.b0153	fhuB	GO:0005515
511145.b0153	fhuB	GO:0015344
511145.b0153	fhuB	GO:0022857
511145.b1945	fliM	GO:0005515
511145.b3805	hemC	GO:0004418
511145.b2021	hisC	GO:0004400
511145.b2021	hisC	GO:0042802
511145.b2022	hisB	GO:0004401
511145.b2022	hisB	GO:0004424
511145.b2022	hisB	GO:0005515
511145.b2022	hisB	GO:0042802
511145.b2020	hisD	GO:0004399
511145.b2020	hisD	GO:0030145
511145.b2020	hisD	GO:0046872
511145.b2026	hisI	GO:0004635
511145.b2026	hisI	GO:0004636
511145.b0051	rsmA	GO:0000179
511145.b0051	rsmA	GO:0003690
511145.b0051	rsmA	GO:0003729
511145.b0051	rsmA	GO:0043024
511145.b0051	rsmA	GO:0052908
511145.b3418	malT	GO:0005515
511145.b3418	malT	GO:0042802
511145.b3418	malT	GO:0048031
511145.b2215	ompC	GO:0001618
511145.b2215	ompC	GO:0005515
511145.b2215	ompC	GO:0015288
511145.b2215	ompC	GO:0042802
511145.b1723	pfkB	GO:0000287
511145.b1723	pfkB	GO:0003872
511145.b1723	pfkB	GO:0005515
511145.b1723	pfkB	GO:0009024
511145.b1723	pfkB	GO:0042802
511145.b1723	pfkB	GO:0042803
511145.b3825	pldB	GO:0004622
511145.b3825	pldB	GO:0005515
511145.b3825	pldB	GO:0016747
511145.b1603	pntA	GO:0005515
511145.b1603	pntA	GO:0008750
511145.b1603	pntA	GO:0046983
511145.b1603	pntA	GO:0050661
511145.b0871	poxB	GO:0000287
511145.b0871	poxB	GO:0008289
511145.b0871	poxB	GO:0030976
511145.b0871	poxB	GO:0042802
511145.b0871	poxB	GO:0050660
511145.b0871	poxB	GO:0052737
511145.b0243	proA	GO:0004350
511145.b0243	proA	GO:0005515
511145.b0243	proA	GO:0042802
511145.b2891	prfB	GO:0016149
511145.b4201	priB	GO:0003697
511145.b4201	priB	GO:0005515
511145.b4201	priB	GO:0042802
511145.b0724	sdhB	GO:0005515
511145.b0724	sdhB	GO:0009055
511145.b0724	sdhB	GO:0051536
511145.b0724	sdhB	GO:0051537
511145.b0724	sdhB	GO:0051538
511145.b0724	sdhB	GO:0051539
511145.b1886	tar	GO:0004888
511145.b1886	tar	GO:0005515
511145.b1886	tar	GO:0042802
511145.b1886	tar	GO:0042803
511145.b1886	tar	GO:0043424
511145.b1885	tap	GO:0004888
511145.b2600	tyrA	GO:0004106
511145.b2600	tyrA	GO:0008977
511145.b2600	tyrA	GO:0042803
511145.b2600	tyrA	GO:0070403
511145.b0480	ushA	GO:0008253
511145.b0480	ushA	GO:0008768
511145.b0480	ushA	GO:0046872
511145.b0980	appA	GO:0008252
511145.b0980	appA	GO:0050308
511145.b0980	appA	GO:0052745
511145.b2306	hisP	GO:0005291
511145.b2306	hisP	GO:0005524
511145.b1015	putP	GO:0005298
511145.b1015	putP	GO:0015193
511145.b4258	valS	GO:0000287
511145.b4258	valS	GO:0002161
511145.b4258	valS	GO:0004832
511145.b1883	cheB	GO:0000156
511145.b1883	cheB	GO:0005515
511145.b1883	cheB	GO:0008984
511145.b1883	cheB	GO:0050568
511145.b1883	cheB	GO:1990827
511145.b1888	cheA	GO:0000155
511145.b1888	cheA	GO:0004673
511145.b1888	cheA	GO:0005515
511145.b1884	cheR	GO:0005515
511145.b1884	cheR	GO:0008276
511145.b1884	cheR	GO:0008983
511145.b1713	pheT	GO:0004826
511145.b1713	pheT	GO:0005515
511145.b1713	pheT	GO:0042802
511145.b0342	lacA	GO:0008870
511145.b0342	lacA	GO:0042802
511145.b1323	tyrR	GO:0000987
511145.b1323	tyrR	GO:0001216
511145.b1323	tyrR	GO:0003677
511145.b1323	tyrR	GO:0005515
511145.b1323	tyrR	GO:0005524
511145.b3389	aroB	GO:0003856
511145.b3389	aroB	GO:0005515
511145.b3389	aroB	GO:0008270
511145.b3389	aroB	GO:0070403
511145.b2822	recC	GO:0005515
511145.b2822	recC	GO:0008854
511145.b2318	truA	GO:0000049
511145.b2318	truA	GO:0009982
511145.b2318	truA	GO:0042803
511145.b2318	truA	GO:0106029
511145.b4382	deoA	GO:0009032
511145.b3726	pstA	GO:0005315
511145.b4079	fdhF	GO:0003954
511145.b4079	fdhF	GO:0005515
511145.b4079	fdhF	GO:0016903
511145.b4079	fdhF	GO:0043546
511145.b4079	fdhF	GO:0051539
511145.b3432	glgB	GO:0003844
511145.b0642	leuS	GO:0004823
511145.b0642	leuS	GO:0005515
511145.b0151	fhuC	GO:0005524
511145.b0151	fhuC	GO:0015091
511145.b0151	fhuC	GO:0015344
511145.b0151	fhuC	GO:0015625
511145.b0152	fhuD	GO:0005515
511145.b0092	ddlB	GO:0008716
511145.b0092	ddlB	GO:0042803
511145.b3616	tdh	GO:0008198
511145.b3616	tdh	GO:0008270
511145.b3616	tdh	GO:0008743
511145.b3616	tdh	GO:0016491
511145.b3616	tdh	GO:0030145
511145.b3616	tdh	GO:0046870
511145.b3671	ilvB	GO:0003984
511145.b3671	ilvB	GO:0005515
511145.b3671	ilvB	GO:0050660
511145.b2499	purM	GO:0004637
511145.b2499	purM	GO:0004641
511145.b2500	purN	GO:0004644
511145.b4319	fimG	GO:0005515
511145.b4320	fimH	GO:0005515
511145.b4320	fimH	GO:0005537
511145.b2315	folC	GO:0004326
511145.b2315	folC	GO:0008841
511145.b2315	folC	GO:0097216
511145.b2240	glpT	GO:0015315
511145.b2240	glpT	GO:0015527
511145.b2240	glpT	GO:0061513
511145.b1136	icd	GO:0004450
511145.b1136	icd	GO:0005515
511145.b1136	icd	GO:0097216
511145.b3365	nirB	GO:0005515
511145.b3365	nirB	GO:0020037
511145.b3365	nirB	GO:0050660
511145.b3365	nirB	GO:0051537
511145.b3365	nirB	GO:0106316
511145.b0062	araA	GO:0008733
511145.b0061	araD	GO:0008270
511145.b0061	araD	GO:0008742
511145.b0061	araD	GO:0016832
511145.b0061	araD	GO:0042802
511145.b0063	araB	GO:0008741
511145.b0063	araB	GO:0016773
511145.b0063	araB	GO:0019150
511145.b1281	pyrF	GO:0004590
511145.b1281	pyrF	GO:0005515
511145.b1281	pyrF	GO:0016831
511145.b1282	yciH	GO:0043024
511145.b1714	pheS	GO:0004826
511145.b1714	pheS	GO:0005515
511145.b4213	cpdB	GO:0008254
511145.b4213	cpdB	GO:0008663
511145.b0099	mutT	GO:0000287
511145.b0099	mutT	GO:0005515
511145.b0099	mutT	GO:0008413
511145.b0099	mutT	GO:0030145
511145.b0099	mutT	GO:0035539
511145.b0099	mutT	GO:0044715
511145.b0099	mutT	GO:0044716
511145.b4224	chpS	GO:0005515
511145.b4398	creB	GO:0000156
511145.b4398	creB	GO:0000976
511145.b4398	creB	GO:0000987
511145.b4398	creB	GO:0042802
511145.b3972	murB	GO:0008762
511145.b3972	murB	GO:0050660
511145.b3972	murB	GO:0071949
511145.b2319	usg	GO:0005515
511145.b2820	recB	GO:0003678
511145.b2820	recB	GO:0004520
511145.b2820	recB	GO:0005515
511145.b2820	recB	GO:0005524
511145.b2820	recB	GO:0008094
511145.b2820	recB	GO:0008854
511145.b2820	recB	GO:0015616
511145.b2820	recB	GO:0043138
511145.b1766	sppA	GO:0004175
511145.b0400	phoR	GO:0000155
511145.b0400	phoR	GO:0004721
511145.b0400	phoR	GO:0005515
511145.b4399	creC	GO:0000155
511145.b0839	dacC	GO:0004180
511145.b0839	dacC	GO:0008658
511145.b0839	dacC	GO:0009002
511145.b0839	dacC	GO:0042803
511145.b2365	dsdX	GO:0015128
511145.b2365	dsdX	GO:0042945
511145.b0015	dnaJ	GO:0003756
511145.b0015	dnaJ	GO:0005515
511145.b0015	dnaJ	GO:0008270
511145.b0015	dnaJ	GO:0015035
511145.b0015	dnaJ	GO:0016989
511145.b0015	dnaJ	GO:0042803
511145.b0015	dnaJ	GO:0051082
511145.b0015	dnaJ	GO:0051087
511145.b4024	lysC	GO:0004072
511145.b4024	lysC	GO:0042803
511145.b3722	bglF	GO:0090589
511145.b2416	ptsI	GO:0005515
511145.b2416	ptsI	GO:0008965
511145.b2416	ptsI	GO:0042802
511145.b4349	hsdM	GO:0005515
511145.b4349	hsdM	GO:0008170
511145.b4014	aceB	GO:0004474
511145.b0522	purK	GO:0004638
511145.b0522	purK	GO:0005524
511145.b0522	purK	GO:0034028
511145.b1749	xthA	GO:0004527
511145.b1749	xthA	GO:0008311
511145.b3572	avtA	GO:0008483
511145.b3572	avtA	GO:0009042
511145.b3564	xylB	GO:0004856
511145.b3564	xylB	GO:0042803
511145.b3804	hemD	GO:0004852
511145.b3803	hemX	GO:0005515
511145.b0759	galE	GO:0003978
511145.b0759	galE	GO:0005515
511145.b0759	galE	GO:0016857
511145.b0759	galE	GO:0042802
511145.b0759	galE	GO:0070403
511145.b0758	galT	GO:0004335
511145.b0758	galT	GO:0008108
511145.b0758	galT	GO:0008198
511145.b0758	galT	GO:0008270
511145.b0074	leuA	GO:0003852
511145.b1224	narG	GO:0005515
511145.b1224	narG	GO:0008940
511145.b1224	narG	GO:0009055
511145.b1224	narG	GO:0043546
511145.b1224	narG	GO:0051539
511145.b1156	tfaE	GO:0005515
511145.b1804	rnd	GO:0000175
511145.b1804	rnd	GO:0033890
511145.b0121	speE	GO:0004766
511145.b0121	speE	GO:0010487
511145.b0121	speE	GO:0042803
511145.b0121	speE	GO:0043918
511145.b4012	yjaB	GO:0061733
511145.b0565	ompT	GO:0004175
511145.b0565	ompT	GO:0004252
511145.b1960	vsr	GO:0003677
511145.b1960	vsr	GO:0005515
511145.b1960	vsr	GO:0043765
511145.b0679	nagE	GO:0005515
511145.b0679	nagE	GO:0090563
511145.b0679	nagE	GO:0090586
511145.b0679	nagE	GO:0090587
511145.b1890	motA	GO:0005515
511145.b1890	motA	GO:0015252
511145.b2614	grpE	GO:0000774
511145.b2614	grpE	GO:0019904
511145.b2614	grpE	GO:0042803
511145.b2614	grpE	GO:0051082
511145.b0903	pflB	GO:0005515
511145.b0903	pflB	GO:0008861
511145.b3905	rhaS	GO:0003700
511145.b3906	rhaR	GO:0043565
511145.b3424	glpG	GO:0004175
511145.b3424	glpG	GO:0004252
511145.b3424	glpG	GO:0042802
511145.b2239	glpQ	GO:0005509
511145.b2239	glpQ	GO:0008889
511145.b2239	glpQ	GO:0046872
511145.b3600	mtlD	GO:0008926
511145.b1014	putA	GO:0000987
511145.b1014	putA	GO:0001217
511145.b1014	putA	GO:0003677
511145.b1014	putA	GO:0003842
511145.b1014	putA	GO:0004657
511145.b1014	putA	GO:0042802
511145.b1014	putA	GO:0042803
