2310	625	0.028
2310	1936	0.003
723	3953	0.025
3629	1855	0.197
3629	1702	0.222
1702	3381	0.899
1702	2310	0.895
1702	1335	0.003
1702	1958	0.01
1702	457	0.167
1702	3914	0.098
1702	3629	0.222
1702	625	0.103
1293	785	0.019
864	327	0.004
864	3875	0.003
327	3036	0.119
327	2092	0.005
327	1248	0.225
327	864	0.004
2552	778	0.484
2552	1708	0.666
2552	985	0.104
1945	1993	0.394
1945	1333	0.28
3165	1708	0.659
3165	2124	0.007
3165	2545	0.281
3165	4101	0.005
3165	2410	0.224
3165	1965	0.006
3165	3177	0.239
3165	1630	0.01
3165	3002	0.005
3165	3461	0.805
3165	45	0.214
3165	2043	0.26
1708	1907	0.208
1708	2552	0.666
1708	1863	0.212
1708	226	0.062
1708	3711	0.814
1708	3165	0.659
3368	2384	0.095
3834	881	0.143
3834	52	0.62
3834	3549	0.075
3834	3280	0.061
3834	2423	0.198
3834	1615	0.028
3834	1923	0.773
3834	3375	0.224
3834	2295	0.126
52	3834	0.62
3824	692	0.229
3824	463	0.132
3824	3042	0.169
3824	4094	0.284
692	543	0.172
692	28	0.123
692	1928	0.058
692	3824	0.229
692	3167	0.129
692	3297	0.196
692	3668	0.183
28	1440	0.644
28	3042	0.122
28	463	0.127
28	692	0.123
1440	315	0.05
1440	3588	0.003
1440	28	0.644
1440	1593	0.079
1440	3624	0.001
1440	3371	0.094
1178	3624	0.33
293	3069	0.005
293	330	0.698
293	3353	0.648
293	1097	0.016
293	2742	0.604
293	931	0.011
293	3080	0.754
293	2406	0.456
293	3638	0.622
293	1676	0.002
293	1143	0.053
293	1654	0.001
293	1866	0.392
293	3013	0.01
293	1729	0.012
293	161	0.002
293	333	0.259
293	3384	0.009
293	1040	0.013
293	3020	0.85
293	1355	0.001
293	763	0.111
293	1326	0.899
293	1273	0.665
293	3699	0.03
293	1816	0.012
293	3587	0.064
293	2007	0.012
293	2580	0.009
293	3158	0.007
293	3887	0.006
293	3097	0.005
293	2215	0.012
293	48	0.076
293	2322	0.019
293	3742	0.001
293	3413	0.003
293	1360	0.014
293	898	0.835
293	1395	0.002
293	3946	0.053
293	624	0.003
293	225	0.007
293	4104	0.029
293	1651	0.104
293	3449	0.103
293	523	0.737
293	1550	0.004
293	1490	0.004
293	1059	0.052
293	2865	0.894
293	2886	0.039
293	184	0.352
293	1542	0.055
293	3794	0.002
293	2330	0.001
293	1011	0.003
293	6	0.065
293	1025	0.009
293	2753	0.004
293	2554	0.05
293	347	0.022
293	1949	0.025
293	1851	0.009
293	567	0.009
293	4015	0.005
293	658	0.051
293	2282	0.014
293	2313	0.07
2440	3162	0.148
2440	1563	0.56
2440	510	0.9
510	79	0.001
510	900	0.07
510	1563	0.899
510	3162	0.503
510	3927	0.129
510	2440	0.9
510	3033	0.622
1563	3070	0.095
1563	2440	0.56
1563	1505	0.001
1563	79	0.013
1563	2278	0.03
1563	2748	0.032
1563	200	0.004
1563	1469	0.033
1563	187	0.008
1563	510	0.899
1563	3038	0.001
1563	773	0.006
1563	2308	0.007
1563	3033	0.176
1563	3828	0.013
1563	1834	0.008
1563	3970	0.083
1563	2812	0.003
3033	4052	0.438
3033	3162	0.06
3033	1563	0.176
3033	1532	0.896
3033	510	0.622
3070	2579	0.001
3070	1563	0.095
3070	3162	0.132
3070	3535	0.017
3070	444	0.073
3070	1984	0.523
3070	1898	0.022
3070	3577	0.029
3070	515	0.008
3070	2464	0.219
3070	1077	0.008
3070	2812	0.006
3070	3570	0.611
1984	3570	0.701
1984	3970	0.268
1984	773	0.013
1984	3828	0.025
1984	2278	0.085
1984	1461	0.208
1984	3070	0.523
3570	3828	0.001
3570	1984	0.701
3570	3070	0.611
1110	3746	0.418
3746	1476	0.081
3746	2805	0.002
3746	714	0.448
3746	1110	0.418
3746	803	0.278
3746	1621	0.306
4006	2805	0.001
4006	714	0.725
714	3844	0.357
714	3725	0.227
714	3239	0.15
714	803	0.202
714	3746	0.448
714	2620	0.862
714	1817	0.205
714	4006	0.725
714	2349	0.863
714	3872	0.629
714	3219	0.153
714	508	0.422
714	3721	0.003
714	762	0.182
714	1640	0.051
714	354	0.514
714	2621	0.174
803	277	0.15
803	3114	0.158
803	714	0.202
803	635	0.805
803	3721	0.9
803	107	0.142
803	3230	0.411
803	2620	0.614
803	2987	0.684
803	3746	0.278
803	4124	0.136
803	1301	0.432
3721	2620	0.13
3721	2987	0.019
3721	326	0.126
3721	803	0.9
3721	71	0.537
3721	3890	0.347
3721	2477	0.574
3721	334	0.051
3721	2465	0.416
3721	3844	0.047
3721	3114	0.9
3721	714	0.003
3721	107	0.9
3721	2349	0.134
3721	2861	0.115
2349	2620	0.858
2349	3725	0.138
2349	3844	0.272
2349	714	0.863
2349	2805	0.002
2349	3721	0.134
2620	635	0.672
2620	1640	0.044
2620	714	0.862
2620	2654	0.31
2620	2805	0.002
2620	2349	0.858
2620	2044	0.26
2620	3721	0.13
2620	803	0.614
2620	3230	0.264
2620	3852	0.62
2620	3844	0.331
2620	3725	0.117
3844	2620	0.331
3844	3453	0.563
3844	2805	0.612
3844	714	0.357
3844	3721	0.047
3844	3392	0.023
3844	2349	0.272
3453	1476	0.164
3453	1640	0.479
3453	635	0.899
3453	3844	0.563
3453	3230	0.466
635	2465	0.892
635	3453	0.899
635	2913	0.222
635	2477	0.9
635	1169	0.008
635	3852	0.819
635	2987	0.821
635	803	0.805
635	2620	0.672
2477	2913	0.654
2477	3230	0.595
2477	3721	0.574
2477	635	0.9
2913	635	0.222
2913	2477	0.654
2913	2465	0.057
569	1476	0.875
569	2703	0.848
569	2928	0.872
1476	4026	0.074
1476	3746	0.081
1476	2579	0.014
1476	2703	0.887
1476	3453	0.164
1476	2928	0.873
1476	569	0.875
2703	2928	0.68
2703	569	0.848
2703	3406	0.9
2703	1476	0.887
2928	2703	0.68
2928	1476	0.873
2928	569	0.872
3924	3795	0.596
3795	3924	0.596
3795	2629	0.093
3795	4128	0.642
3795	574	0.868
3792	507	0.009
3792	900	0.018
3792	911	0.034
3792	3280	0.142
3792	601	0.002
1987	3077	0.027
1987	1190	0.034
1190	1868	0.026
1190	59	0.024
1190	1987	0.034
1190	1502	0.001
59	1190	0.024
2490	3432	0.893
2490	4065	0.9
2490	855	0.236
2490	1199	0.832
2490	1466	0.513
2490	3985	0.262
2490	3982	0.709
2490	322	0.556
2100	3895	0.107
2100	1731	0.058
2100	437	0.078
995	3499	0.016
995	130	0.042
3499	2432	0.047
3499	2433	0.087
3499	3540	0.354
3499	811	0.292
3499	12	0.015
3499	2748	0.006
3499	3314	0.001
3499	3000	0.001
3499	3268	0.002
3499	1469	0.004
3499	995	0.016
3499	2579	0.899
2579	1534	0.01
2579	3499	0.899
2579	1992	0.446
2579	3401	0.098
2579	1476	0.014
2579	3970	0.002
2579	1183	0.131
2579	1431	0.392
2579	3711	0.038
2579	3070	0.001
1717	2231	0.279
4131	3977	0.006
4131	3661	0.008
4131	3713	0.44
1186	34	0.374
1186	3101	0.466
130	827	0.232
130	995	0.042
34	1485	0.72
34	1186	0.374
34	1005	0.9
34	1212	0.151
2227	1734	0.85
2227	3085	0.145
523	601	0.048
523	1729	0.597
523	293	0.737
523	330	0.111
523	2742	0.25
523	32	0.38
523	4073	0.044
523	3180	0.445
523	3669	0.186
523	3020	0.134
523	1210	0.193
523	1747	0.194
523	1326	0.026
523	29	0.019
523	1176	0.065
523	658	0.899
523	767	0.417
523	1550	0.472
523	2865	0.043
1747	3222	0.011
1747	3530	0.01
1747	2712	0.01
1747	1651	0.015
1747	3580	0.017
1747	523	0.194
1747	4057	0.025
1747	1975	0.001
1747	56	0.002
1747	1447	0.026
1747	3288	0.004
1747	32	0.009
1747	345	0.001
1747	3385	0.01
1747	2918	0.006
1747	33	0.01
1747	1813	0.015
177	3744	0.837
3744	1999	0.9
3744	15	0.404
3744	862	0.134
3744	322	0.851
3744	177	0.837
3744	4065	0.296
322	15	0.413
322	1753	0.823
322	985	0.5
322	3744	0.851
322	2507	0.248
322	2490	0.556
3118	1428	0.014
3118	987	0.011
2574	597	0.899
2574	1607	0.83
2574	2605	0.693
2574	3161	0.9
2574	466	0.685
2605	2574	0.693
2605	1892	0.047
2605	1698	0.219
759	548	0.06
1181	290	0.26
1181	3362	0.321
1181	3796	0.7
1181	182	0.9
193	1910	0.156
193	2433	0.178
193	1922	0.091
193	1958	0.172
193	1965	0.001
193	1161	0.016
193	4101	0.001
3855	2545	0.349
3855	703	0.689
3855	2043	0.19
3855	1176	0.387
3855	767	0.174
782	1746	0.021
782	2326	0.042
1176	2313	0.046
1176	2282	0.018
1176	567	0.014
1176	658	0.058
1176	184	0.004
1176	523	0.065
1176	1550	0.004
1176	1025	0.005
1176	1070	0.211
1176	2554	0.001
1176	328	0.27
1176	3855	0.387
1176	1651	0.004
1176	225	0.005
1176	3976	0.158
1176	898	0.278
1176	4011	0.005
1176	3946	0.005
1176	2366	0.11
1176	2322	0.002
1176	1746	0.001
1176	3887	0.161
1176	3587	0.004
1176	1813	0.105
1176	3097	0.174
1176	699	0.151
1176	4139	0.007
1176	1040	0.241
1176	3020	0.302
1176	333	0.018
1176	1273	0.002
1176	1816	0.006
1176	1430	0.074
1176	1326	0.784
1176	1654	0.006
1176	1866	0.014
1176	3013	0.234
1176	1729	0.046
1176	33	0.115
1176	349	0.001
1176	1097	0.005
1176	2742	0.053
1176	3069	0.288
1176	3353	0.273
1176	3288	0.443
1176	32	0.015
1176	3080	0.008
1176	3490	0.778
1176	3638	0.324
2326	1746	0.075
2326	782	0.042
2326	828	0.001
1746	2326	0.075
1746	1176	0.001
1746	767	0.001
1746	782	0.021
1746	3258	0.001
3944	180	0.003
3944	4094	0.072
3944	4121	0.129
3944	908	0.174
3944	3819	0.003
3944	890	0.814
3944	1356	0.049
3944	55	0.066
3944	3159	0.458
3944	29	0.868
3944	1615	0.153
3944	2668	0.476
3944	3538	0.288
3944	1954	0.001
3944	539	0.03
3944	914	0.209
3944	223	0.4
2731	1985	0.475
2731	1605	0.445
3810	1251	0.024
3810	834	0.009
3810	605	0.144
3810	2953	0.07
3810	397	0.008
3810	612	0.018
3810	1969	0.004
3810	3779	0.039
1533	157	0.281
1533	3796	0.398
1533	439	0.54
3796	2650	0.228
3796	1181	0.7
3796	396	0.035
3796	1252	0.081
3796	1533	0.398
3796	40	0.09
3796	589	0.367
2081	1656	0.331
2081	4026	0.18
2081	1198	0.188
2081	2524	0.266
2081	3406	0.727
2081	1764	0.72
2081	2099	0.007
2081	483	0.335
2081	1418	0.349
2081	582	0.695
2081	1863	0.732
2081	1972	0.012
2081	3995	0.879
2081	3623	0.391
2081	375	0.052
3995	3623	0.46
3995	2081	0.879
3623	1418	0.684
3623	2081	0.391
3623	3995	0.46
3623	2926	0.413
3623	2951	0.174
3623	3376	0.21
1418	2081	0.349
1418	3623	0.684
1418	1764	0.34
1418	582	0.328
1418	1863	0.345
1418	1198	0.089
1418	3406	0.343
582	375	0.049
582	2081	0.695
582	2493	0.417
582	3743	0.034
582	1863	0.689
582	1418	0.328
582	483	0.314
582	1764	0.678
582	3406	0.684
582	2524	0.249
582	1198	0.177
582	4026	0.169
582	1656	0.572
582	971	0.282
375	582	0.049
375	697	0.117
375	1863	0.113
375	1764	0.113
375	2081	0.052
375	2493	0.43
375	1613	0.265
375	1519	0.003
375	3406	0.112
375	1657	0.103
375	2069	0.574
375	1656	0.113
375	4026	0.061
2493	375	0.43
2493	582	0.417
971	582	0.282
971	3477	0.055
971	1519	0.508
1519	375	0.003
1519	8	0.002
1519	971	0.508
1764	483	0.726
1764	582	0.678
1764	1418	0.34
1764	1863	0.865
1764	2081	0.72
1764	375	0.113
1764	1198	0.183
1764	4026	0.39
1764	1656	0.725
1764	2524	0.576
1764	3406	0.899
3406	1198	0.185
3406	4026	0.389
3406	1656	0.746
3406	2524	0.574
3406	1764	0.899
3406	483	0.724
3406	582	0.684
3406	1418	0.343
3406	1863	0.899
3406	2703	0.9
3406	2081	0.727
3406	375	0.112
1863	1708	0.212
1863	3406	0.899
1863	2524	0.577
1863	4026	0.391
1863	1656	0.736
1863	1198	0.186
1863	1418	0.345
1863	582	0.689
1863	483	0.728
1863	1764	0.865
1863	375	0.113
1863	2081	0.732
1198	2081	0.188
1198	188	0.401
1198	1863	0.186
1198	1418	0.089
1198	582	0.177
1198	1764	0.183
1198	3406	0.185
1198	1925	0.831
1198	1587	0.748
1925	2057	0.288
1925	548	0.018
1925	911	0.074
1925	1570	0.162
1925	1198	0.831
4026	3362	0.033
4026	1656	0.704
4026	326	0.105
4026	2524	0.314
4026	3406	0.389
4026	2808	0.003
4026	1764	0.39
4026	1476	0.074
4026	483	0.397
4026	290	0.073
4026	582	0.169
4026	1863	0.391
4026	1698	0.003
4026	2081	0.18
4026	3000	0.144
4026	375	0.061
4026	2186	0.194
1656	1485	0.508
1656	745	0.159
1656	2081	0.331
1656	375	0.113
1656	1764	0.725
1656	483	0.728
1656	582	0.572
1656	1863	0.736
1656	4026	0.704
1656	1002	0.9
1656	2524	0.784
1656	3385	0.055
1656	3406	0.746
1656	1630	0.037
3977	4131	0.006
392	3195	0.412
392	1485	0.733
392	2219	0.293
1485	34	0.72
1485	3260	0.697
1485	392	0.733
1485	1656	0.508
1485	1964	0.299
649	1931	0.611
2762	862	0.286
2762	1646	0.436
2762	69	0.405
2762	117	0.532
3938	3104	0.728
3938	2248	0.184
3938	2790	0.323
3104	3938	0.728
3104	2248	0.183
3104	2790	0.32
2790	1975	0.001
2790	2979	0.003
2790	4057	0.002
2790	1088	0.001
2790	761	0.002
2790	477	0.001
2790	1070	0.001
2790	2691	0.001
2790	3946	0.899
2790	1515	0.241
2790	328	0.002
2790	3222	0.008
2790	3205	0.002
2790	1430	0.002
2790	1210	0.001
2790	3938	0.323
2790	2168	0.002
2790	3383	0.003
2790	345	0.001
2790	3104	0.32
2790	3385	0.001
2790	1447	0.002
2790	2046	0.202
3946	3205	0.096
3946	1813	0.015
3946	3383	0.098
3946	2168	0.014
3946	1210	0.01
3946	3020	0.007
3946	1430	0.017
3946	2248	0.899
3946	33	0.009
3946	56	0.013
3946	293	0.053
3946	1447	0.075
3946	330	0.005
3946	3353	0.006
3946	3288	0.092
3946	32	0.012
3946	3385	0.01
3946	345	0.014
3946	3638	0.017
3946	2790	0.899
3946	4057	0.036
3946	767	0.003
3946	2979	0.066
3946	1975	0.021
3946	2691	0.032
3946	1070	0.028
3946	1011	0.003
3946	761	0.106
3946	477	0.051
3946	1088	0.009
3946	2712	0.021
3946	328	0.112
3946	1651	0.009
3946	898	0.007
3946	1354	0.038
3946	2366	0.003
3946	1176	0.005
3946	3031	0.001
3946	3530	0.014
3946	3222	0.131
3946	2499	0.01
3222	3063	0.001
3222	1816	0.472
3222	3699	0.011
3222	1273	0.012
3222	279	0.027
3222	1326	0.9
3222	2248	0.007
3222	763	0.036
3222	2093	0.001
3222	110	0.006
3222	4139	0.006
3222	1747	0.011
3222	3384	0.01
3222	333	0.301
3222	161	0.001
3222	48	0.021
3222	2215	0.005
3222	1577	0.029
3222	3503	0.001
3222	1169	0.004
3222	3158	0.003
3222	2580	0.002
3222	1726	0.015
3222	2007	0.005
3222	3587	0.066
3222	2243	0.019
3222	3707	0.017
3222	3080	0.332
3222	3490	0.899
3222	2742	0.728
3222	1097	0.695
3222	1729	0.136
3222	1654	0.201
3222	1866	0.524
3222	1143	0.019
3222	3157	0.002
3222	873	0.002
3222	2554	0.016
3222	2753	0.005
3222	1025	0.432
3222	3119	0.015
3222	6	0.03
3222	2330	0.001
3222	3794	0.001
3222	3308	0.002
3222	1542	0.011
3222	184	0.031
3222	2886	0.011
3222	1059	0.015
3222	1550	0.071
3222	3449	0.033
3222	2861	0.024
3222	2313	0.54
3222	2460	0.011
3222	102	0.04
3222	2282	0.009
3222	658	0.743
3222	4015	0.002
3222	567	0.678
3222	2790	0.008
3222	1851	0.002
3222	1949	0.007
3222	3501	0.026
3222	2322	0.012
3222	2609	0.014
3222	1651	0.106
3222	225	0.609
3222	4104	0.033
3222	624	0.01
3222	4011	0.012
3222	3946	0.131
3222	1395	0.001
3222	630	0.019
3222	3413	0.001
71	1478	0.075
71	2800	0.861
71	413	0.899
71	1951	0.821
71	3721	0.537
71	3865	0.896
3363	1899	0.009
3363	511	0.004
3363	378	0.003
3363	337	0.001
3363	1233	0.005
3363	2812	0.002
3363	3322	0.267
3363	1263	0.001
3363	3809	0.001
3363	2321	0.004
2512	402	0.002
2619	1646	0.5
1873	1597	0.041
1873	1694	0.82
1873	1686	0.634
1873	2164	0.469
1873	2764	0.9
1873	2595	0.514
2764	1873	0.9
2764	685	0.713
2606	1361	0.149
2606	2861	0.045
2606	2878	0.401
2606	1478	0.327
2606	1169	0.326
3865	3473	0.061
3865	71	0.896
3865	1478	0.871
3865	377	0.089
3865	3599	0.088
3071	277	0.546
326	4026	0.105
326	3721	0.126
326	2293	0.322
326	2163	0.528
1725	1133	0.622
1725	1705	0.9
1725	1694	0.618
1725	2085	0.142
1705	2737	0.28
1705	1657	0.331
1705	697	0.324
1705	1725	0.9
1705	1972	0.85
1463	2010	0.311
1463	975	0.19
1463	10	0.248
345	330	0.899
345	3353	0.882
345	3069	0.002
345	2742	0.643
345	1097	0.139
345	2243	0.006
345	3707	0.006
345	3348	0.003
345	3080	0.473
345	3490	0.86
345	1676	0.002
345	3013	0.003
345	1654	0.032
345	1866	0.293
345	1143	0.017
345	1729	0.196
345	4139	0.002
345	1040	0.002
345	333	0.136
345	1747	0.001
345	3384	0.005
345	161	0.001
345	763	0.062
345	3420	0.802
345	110	0.004
345	279	0.02
345	1326	0.9
345	1816	0.177
345	1273	0.059
345	3699	0.026
345	1202	0.001
345	3158	0.003
345	2007	0.018
345	2580	0.02
345	3587	0.045
345	1577	0.014
345	3887	0.005
345	3097	0.002
345	48	0.131
345	2215	0.006
345	2322	0.02
345	3501	0.019
345	3413	0.006
345	1360	0.002
345	630	0.008
345	4011	0.003
345	3946	0.014
345	1395	0.001
345	624	0.004
345	225	0.153
345	4104	0.015
345	1550	0.118
345	1490	0.015
345	1059	0.121
345	3449	0.06
345	1542	0.027
345	2886	0.012
345	184	0.328
345	3119	0.005
345	6	0.049
345	3794	0.001
345	2554	0.083
345	2753	0.009
345	1025	0.085
345	1851	0.02
345	1949	0.008
345	347	0.023
345	2790	0.001
345	658	0.795
345	4015	0.006
345	567	0.109
345	1415	0.039
345	2313	0.459
345	2282	0.002
345	102	0.005
2126	2424	0.007
2126	1961	0.52
2126	1263	0.01
2126	2812	0.012
2126	1875	0.044
2126	3979	0.01
2126	2988	0.52
2126	337	0.002
2126	1694	0.036
515	1044	0.005
515	1347	0.027
515	2278	0.002
515	3070	0.008
515	3970	0.008
515	733	0.005
515	829	0.003
921	3066	0.159
921	673	0.001
1111	2466	0.325
1111	3879	0.221
1111	200	0.116
1111	4043	0.076
1111	881	0.324
1111	2063	0.87
1111	1160	0.316
1111	27	0.157
1111	3179	0.078
1111	1383	0.322
1111	1834	0.214
1111	985	0.025
1111	2308	0.21
1111	3903	0.206
573	760	0.9
573	1131	0.258
573	2525	0.9
573	1357	0.878
1357	950	0.221
1357	760	0.171
1357	573	0.878
1357	854	0.235
760	950	0.9
760	1131	0.9
760	573	0.9
760	1357	0.171
760	854	0.863
2965	1192	0.009
2965	172	0.009
2965	1243	0.009
2965	2715	0.009
2965	1003	0.009
1003	3886	0.009
1003	614	0.009
1003	1523	0.009
1003	2114	0.009
1003	2427	0.009
1003	3807	0.009
1003	1592	0.009
1003	4060	0.009
1003	2965	0.009
1003	3331	0.009
1003	3882	0.009
932	3540	0.602
932	1884	0.301
3540	773	0.004
3540	1431	0.472
3540	1884	0.255
3540	3871	0.269
3540	3828	0.004
3540	3499	0.354
3540	1992	0.18
3540	3401	0.034
3540	932	0.602
1073	3241	0.469
1073	939	0.127
1073	1292	0.9
1073	1296	0.152
1073	2646	0.729
1073	4010	0.202
1292	2646	0.733
1292	1073	0.9
2646	1292	0.733
2646	1073	0.729
1844	337	0.005
1844	2131	0.028
1844	3687	0.075
1844	1505	0.136
1844	3021	0.168
1844	1954	0.015
1844	2659	0.524
1844	3605	0.598
3021	226	0.007
3021	2822	0.058
3021	1016	0.056
3021	290	0.003
3021	4122	0.894
3021	3247	0.135
3021	1188	0.077
3021	866	0.006
3021	3038	0.001
3021	2302	0.012
3021	3536	0.003
3021	295	0.001
3021	3895	0.007
3021	3554	0.095
3021	1844	0.168
3021	1936	0.001
3021	3179	0.006
3021	1233	0.002
3021	3362	0.002
3021	2659	0.696
2659	3021	0.696
2659	2424	0.287
2659	539	0.442
2659	1844	0.524
2659	1263	0.28
2659	2812	0.312
2659	337	0.227
2659	3979	0.209
2659	1505	0.433
2659	3961	0.27
2822	3021	0.058
2822	3953	0.044
3954	1691	0.822
3954	448	0.254
3954	2755	0.503
3954	2428	0.894
3954	2841	0.152
3954	1637	0.695
3954	743	0.9
3954	3991	0.275
3954	644	0.728
3954	1195	0.002
3954	3344	0.011
3954	3209	0.9
3954	3698	0.779
3954	3773	0.9
3954	4085	0.266
3954	611	0.19
3954	68	0.198
3954	1862	0.002
3954	1308	0.004
3954	1126	0.527
3954	1497	0.312
2453	3652	0.896
2453	1018	0.899
3652	2453	0.896
3652	1787	0.405
3756	1751	0.186
4014	2807	0.001
4014	2484	0.001
3136	3635	0.372
752	2691	0.005
3635	441	0.001
3635	1542	0.563
3635	3136	0.372
3635	667	0.022
79	3895	0.118
79	3947	0.757
79	3671	0.048
79	510	0.001
79	1563	0.013
3947	550	0.15
3947	1646	0.25
3947	2231	0.521
3947	1169	0.021
3947	1909	0.002
3947	79	0.757
2231	3671	0.024
2231	2131	0.598
2231	1717	0.279
2231	1646	0.173
2231	1621	0.469
2231	1954	0.079
2231	3947	0.521
2131	29	0.003
2131	1005	0.047
2131	4029	0.001
2131	1910	0.143
2131	2231	0.598
2131	1844	0.028
2131	1615	0.082
2131	457	0.092
2131	2668	0.132
2131	295	0.006
851	1734	0.9
2733	3908	0.474
1570	1160	0.173
1570	2085	0.104
1570	348	0.152
1570	3867	0.148
1570	1925	0.162
10	3195	0.167
10	710	0.165
10	1463	0.248
10	2768	0.212
3371	2364	0.016
3371	1379	0.003
3371	2043	0.005
3371	1440	0.094
696	1758	0.004
696	1252	0.006
696	3908	0.001
2669	391	0.005
2669	3913	0.15
2669	2690	0.005
3913	2669	0.15
3913	82	0.538
82	3913	0.538
3047	3285	0.369
3047	3401	0.346
3047	1233	0.832
1233	3047	0.832
1233	3961	0.005
1233	1718	0.006
1233	1252	0.008
1233	42	0.025
1233	244	0.007
1233	396	0.004
1233	992	0.25
1233	793	0.007
1233	1505	0.002
1233	337	0.004
1233	3363	0.005
1233	3979	0.004
1233	2812	0.003
1233	646	0.008
1233	2424	0.004
1233	3021	0.002
1233	2064	0.006
1233	539	0.006
1233	1263	0.002
1233	445	0.893
1233	1720	0.465
1233	2239	0.023
1384	3331	0.047
1384	4060	0.047
1384	3886	0.047
1384	1523	0.047
1384	614	0.047
1384	2427	0.047
1523	1384	0.047
1523	956	0.047
1523	134	0.047
1523	2715	0.009
1523	1243	0.009
1523	1003	0.009
1523	739	0.047
1523	172	0.009
1523	720	0.047
1523	1192	0.009
1523	1274	0.047
6	33	0.043
6	1354	0.015
6	2712	0.033
6	328	0.062
6	3385	0.012
6	345	0.049
6	56	0.035
6	1023	0.755
6	2366	0.023
6	1447	0.061
6	293	0.065
6	3288	0.004
6	3530	0.042
6	3222	0.03
6	1813	0.06
6	2979	0.063
6	1975	0.013
6	3205	0.031
6	4057	0.024
6	1430	0.367
6	761	0.061
6	3592	0.566
6	477	0.015
6	1088	0.012
6	763	0.876
6	1542	0.727
6	2691	0.009
6	3383	0.052
6	3449	0.876
6	2168	0.197
1430	1176	0.074
1430	2322	0.023
1430	3501	0.015
1430	2128	0.052
1430	630	0.001
1430	1728	0.001
1430	1360	0.007
1430	3413	0.002
1430	3580	0.062
1430	1651	0.02
1430	4104	0.003
1430	225	0.047
1430	1395	0.001
1430	898	0.899
1430	1354	0.375
1430	3946	0.017
1430	2886	0.024
1430	184	0.187
1430	1542	0.239
1430	1881	0.003
1430	3449	0.52
1430	1059	0.042
1430	1490	0.004
1430	1550	0.003
1430	1025	0.019
1430	2554	0.051
1430	3794	0.001
1430	3592	0.084
1430	6	0.367
1430	2330	0.001
1430	2790	0.002
1430	1949	0.015
1430	1851	0.01
1430	2313	0.19
1430	102	0.002
1430	1479	0.005
1430	4015	0.004
1430	567	0.091
1430	658	0.043
1430	1023	0.369
1430	1097	0.066
1430	2742	0.46
1430	3353	0.896
1430	330	0.896
1430	3080	0.574
1430	931	0.007
1430	3490	0.002
1430	2918	0.023
1430	2406	0.485
1430	1866	0.303
1430	1654	0.004
